State_FIPS,State_Name,CPUMA0010,PUMA,GEOID,GISJOIN,PUMA_Name
46,South Dakota,925,00100,4600100,G46000100,West South Dakota--Rapid City
46,South Dakota,925,00200,4600200,G46000200,Lakota Region
46,South Dakota,925,00300,4600300,G46000300,Northeast South Dakota
46,South Dakota,925,00400,4600400,G46000400,Jackrabbit Region
46,South Dakota,925,00500,4600500,G46000500,Southeast South Dakota (Outside Sioux Falls City)
46,South Dakota,925,00600,4600600,G46000600,Sioux Falls City
47,Tennessee,926,00100,4700100,G47000100,"Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties"
47,Tennessee,926,00200,4700200,G47000200,"Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties"
47,Tennessee,926,00300,4700300,G47000300,Montgomery & Stewart Counties--Clarksville City
47,Tennessee,927,00400,4700400,G47000400,"Robertson, Dickson, Cheatham & Hickman Counties"
47,Tennessee,927,02800,4702800,G47002800,"Lawrence, Giles, Wayne, Lewis & Perry Counties"
47,Tennessee,928,00500,4700500,G47000500,Sumner County--Hendersonville City
47,Tennessee,928,02300,4702300,G47002300,Wilson County--Lebanon & Mount Juliet Cities
47,Tennessee,929,00600,4700600,G47000600,"Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties"
47,Tennessee,929,00700,4700700,G47000700,"Putnam, Overton, Jackson, Clay & Pickett Counties"
47,Tennessee,929,00800,4700800,G47000800,"Cumberland, White, Fentress & Van Buren Counties"
47,Tennessee,930,00900,4700900,G47000900,"Campbell, Claiborne, Scott, Morgan & Hancock Counties"
47,Tennessee,931,01000,4701000,G47001000,Hawkins & Sullivan (Northwest) Counties--Kingsport City
47,Tennessee,932,01100,4701100,G47001100,Sullivan County (Southeast)--Bristol City
47,Tennessee,933,01200,4701200,G47001200,"Greene, Carter, Unicoi & Johnson Counties"
47,Tennessee,934,01300,4701300,G47001300,Washington County--Johnson City
47,Tennessee,935,01400,4701400,G47001400,"Hamblen, Cocke & Grainger Counties"
47,Tennessee,936,01500,4701500,G47001500,Sevier & Jefferson Counties
47,Tennessee,937,01601,4701601,G47001601,"Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities"
47,Tennessee,937,01602,4701602,G47001602,Knox County (East)
47,Tennessee,937,01603,4701603,G47001603,Knoxville City
47,Tennessee,937,01604,4701604,G47001604,Knox County (West)--Farragut Town
47,Tennessee,938,01700,4701700,G47001700,Blount County
47,Tennessee,939,01800,4701800,G47001800,"Roane, Loudon & Monroe Counties--Oak Ridge City (West)"
47,Tennessee,940,01900,4701900,G47001900,"Bradley, McMinn & Polk Counties--Cleveland City"
47,Tennessee,941,02001,4702001,G47002001,Chattanooga City (South & Central)
47,Tennessee,941,02002,4702002,G47002002,Hamilton County (South)--Chattanooga (North) & Red Bank Cities
47,Tennessee,941,02003,4702003,G47002003,Hamilton County (North)--Soddy-Daisy City
47,Tennessee,942,02100,4702100,G47002100,"Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties"
47,Tennessee,943,02200,4702200,G47002200,"Coffee, Franklin, Lincoln & Moore Counties"
47,Tennessee,944,02401,4702401,G47002401,Rutherford County (North)--Smyrna Town & La Vergne City
47,Tennessee,944,02402,4702402,G47002402,Rutherford County (South)--Murfreesboro City
47,Tennessee,945,02501,4702501,G47002501,Nashville-Davidson (East)
47,Tennessee,945,02502,4702502,G47002502,Nashville-Davidson (North)
47,Tennessee,945,02503,4702503,G47002503,Nashville-Davidson (Central)
47,Tennessee,945,02504,4702504,G47002504,Nashville-Davidson (Southeast)
47,Tennessee,945,02505,4702505,G47002505,Nashville-Davidson (Southwest)
47,Tennessee,946,02600,4702600,G47002600,Williamson County--Franklin & Brentwood Cities
47,Tennessee,947,02700,4702700,G47002700,"Maury, Bedford & Marshall Counties"
47,Tennessee,948,02900,4702900,G47002900,"Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties"
47,Tennessee,949,03000,4703000,G47003000,Madison & Chester Counties--Jackson City
47,Tennessee,950,03100,4703100,G47003100,"Tipton, Fayette & Lauderdale Counties"
47,Tennessee,951,03201,4703201,G47003201,Memphis City (Central Riverside)
47,Tennessee,952,03202,4703202,G47003202,Memphis City (Central Midtown)
47,Tennessee,953,03203,4703203,G47003203,Memphis (North) & Bartlett (Southwest) Cities
47,Tennessee,953,03204,4703204,G47003204,Shelby County (North)--Bartlett (North & East) & Millington Cities
47,Tennessee,953,03205,4703205,G47003205,"Memphis (East), Lakeland Cities & Arlington Town (South)"
47,Tennessee,953,03206,4703206,G47003206,Shelby County (Southeast)--Collierville Town & Germantown City
47,Tennessee,953,03207,4703207,G47003207,Memphis City (Southeast)
47,Tennessee,953,03208,4703208,G47003208,Memphis City (Southwest)
48,Texas,954,00100,4800100,G48000100,Panhandle Regional Planning Commission (Outside Potter & Randall Counties)
48,Texas,955,00200,4800200,G48000200,Panhandle Regional Planning Commission--Potter County--Amarillo City (North)
48,Texas,956,00300,4800300,G48000300,Panhandle Regional Planning Commission--Randall County--Amarillo City (South)
48,Texas,957,00400,4800400,G48000400,South Plains Association of Governments (Outside Lubbock County)
48,Texas,958,00501,4800501,G48000501,South Plains Association of Governments--Lubbock County--Lubbock City (Central)
48,Texas,959,00502,4800502,G48000502,South Plains Association of Governments--Lubbock County--Lubbock City (Outer)
48,Texas,960,00600,4800600,G48000600,North Texas Regional Planning Commission (Outside Wichita County) & Wise County
48,Texas,960,02200,4802200,G48002200,"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties"
48,Texas,960,02600,4802600,G48002600,West Central Texas COG (Outside Taylor County)
48,Texas,960,02800,4802800,G48002800,Concho Valley COG & Permian Basin Regional Planning Commission (East)
48,Texas,960,02900,4802900,G48002900,Concho Valley COG--Tom Green County--San Angelo City
48,Texas,960,03400,4803400,G48003400,"Central Texas COG (West), Burnet & Llano Counties"
48,Texas,960,03501,4803501,G48003501,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities
48,Texas,960,03502,4803502,G48003502,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities"
48,Texas,960,03700,4803700,G48003700,Heart of Texas COG (Outside McLennan County) & Navarro County
48,Texas,961,00700,4800700,G48000700,North Texas Regional Planning Commission--Wichita County--Wichita Falls City
48,Texas,962,00800,4800800,G48000800,"Texoma COG--Grayson, Cooke & Fannin Counties"
48,Texas,962,00900,4800900,G48000900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities"
48,Texas,962,01400,4801400,G48001400,Kaufman County
48,Texas,963,01000,4801000,G48001000,Ark-Tex COG (West)
48,Texas,964,01100,4801100,G48001100,Ark-Tex COG (East)--Bowie & Cass Counties
48,Texas,965,01200,4801200,G48001200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties"
48,Texas,965,01300,4801300,G48001300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties"
48,Texas,965,01600,4801600,G48001600,East Texas COG (Central)--Gregg County--Longview City
48,Texas,966,01501,4801501,G48001501,East Texas COG (Central)--Smith County (Outside Tyler City)
48,Texas,966,01502,4801502,G48001502,East Texas COG (Central)--Smith County (West)--Tyler City
48,Texas,967,01700,4801700,G48001700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties"
48,Texas,968,01800,4801800,G48001800,East Texas COG (Southwest)--Henderson & Anderson Counties
48,Texas,969,01901,4801901,G48001901,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities"
48,Texas,969,01902,4801902,G48001902,Collin County (Southwest)--Plano City (West)
48,Texas,969,01903,4801903,G48001903,Collin County (Southwest)--Plano City (Central)
48,Texas,969,01904,4801904,G48001904,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities"
48,Texas,969,01905,4801905,G48001905,Collin County (Central)--McKinney City
48,Texas,969,01906,4801906,G48001906,Collin County (Northwest)--Frisco City (East) & Prosper Town
48,Texas,969,01907,4801907,G48001907,Collin County (East)
48,Texas,970,02001,4802001,G48002001,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities
48,Texas,970,02002,4802002,G48002002,Denton County (Southeast)--Lewisville City
48,Texas,970,02003,4802003,G48002003,Denton County (South Central)--Flower Mound Town & Highland Village City
48,Texas,970,02004,4802004,G48002004,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities"
48,Texas,970,02005,4802005,G48002005,Denton County (Central)--Denton (Central) & Corinth Cities
48,Texas,970,02006,4802006,G48002006,Denton County (North & West)--Denton City (Outer)
48,Texas,971,02101,4802101,G48002101,Ellis County
48,Texas,972,02102,4802102,G48002102,Johnson County
48,Texas,973,02301,4802301,G48002301,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities
48,Texas,973,02302,4802302,G48002302,Dallas County (Northeast)--Garland City (South)
48,Texas,973,02303,4802303,G48002303,Dallas County (East)--Mesquite City (Central & Southeast)
48,Texas,973,02304,4802304,G48002304,Dallas County (Southeast)--Dallas City (Southeast)
48,Texas,973,02305,4802305,G48002305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635
48,Texas,973,02306,4802306,G48002306,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635
48,Texas,973,02307,4802307,G48002307,Dallas City (Northeast)--East of US-75
48,Texas,973,02308,4802308,G48002308,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities
48,Texas,973,02309,4802309,G48002309,Dallas (Far North) & Richardson (Southwest) Cities
48,Texas,973,02310,4802310,G48002310,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635"
48,Texas,973,02311,4802311,G48002311,Dallas City (North)--South of I-635 & West of US-75
48,Texas,973,02312,4802312,G48002312,"Dallas (West Central), University Park Cities & Highland Park Town"
48,Texas,973,02313,4802313,G48002313,Dallas City (Downtown)--North of I-30
48,Texas,973,02314,4802314,G48002314,Dallas City (East Central)--South of I-30 & East of I-35E
48,Texas,973,02315,4802315,G48002315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E
48,Texas,973,02316,4802316,G48002316,Dallas City (South Central)--North of I-20 & West of I-35E
48,Texas,973,02317,4802317,G48002317,Dallas County (South)--DeSoto & Lancaster Cities
48,Texas,973,02318,4802318,G48002318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities
48,Texas,973,02319,4802319,G48002319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities
48,Texas,973,02320,4802320,G48002320,Dallas County (West)--Irving (South) & Grand Prairie (North) Cities
48,Texas,973,02321,4802321,G48002321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities
48,Texas,973,02322,4802322,G48002322,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities"
48,Texas,974,02400,4802400,G48002400,Parker County
48,Texas,974,02501,4802501,G48002501,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities"
48,Texas,974,02502,4802502,G48002502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities
48,Texas,974,02503,4802503,G48002503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities
48,Texas,974,02504,4802504,G48002504,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities
48,Texas,974,02505,4802505,G48002505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities
48,Texas,974,02506,4802506,G48002506,Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20
48,Texas,974,02507,4802507,G48002507,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820
48,Texas,974,02508,4802508,G48002508,"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820"
48,Texas,974,02509,4802509,G48002509,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30
48,Texas,974,02510,4802510,G48002510,Tarrant County (North)--North Richland Hills (North) & Keller Cities
48,Texas,974,02511,4802511,G48002511,Fort Worth City (North)--East of I-35W & West of US-377
48,Texas,974,02512,4802512,G48002512,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820
48,Texas,974,02513,4802513,G48002513,Fort Worth City (South Central) & Edgecliff Village Town
48,Texas,974,02514,4802514,G48002514,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities
48,Texas,974,02515,4802515,G48002515,Tarrant County (West)--Fort Worth City (West)
48,Texas,974,02516,4802516,G48002516,Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities
48,Texas,975,02700,4802700,G48002700,West Central Texas COG--Taylor County--Abilene City
48,Texas,976,03000,4803000,G48003000,Permian Basin Regional Planning Commission (Central)--Midland County--Midland City
48,Texas,977,03100,4803100,G48003100,Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City
48,Texas,978,03200,4803200,G48003200,Rio Grande COG & Permian Basin Regional Planning Commission (West)
48,Texas,979,03301,4803301,G48003301,El Paso County (Outside El Paso City)--Socorro & Horizon Cities
48,Texas,979,03302,4803302,G48003302,El Paso City (East)
48,Texas,979,03303,4803303,G48003303,El Paso City (Southeast)
48,Texas,979,03305,4803305,G48003305,El Paso City (North)
48,Texas,979,03306,4803306,G48003306,El Paso City (Northwest)
48,Texas,980,03304,4803304,G48003304,El Paso City (Central)
48,Texas,981,03601,4803601,G48003601,Brazos Valley COG (Outside Brazos County) & Milam County
48,Texas,981,04400,4804400,G48004400,Houston-Galveston Area Council--Liberty & Chambers Counties
48,Texas,981,04501,4804501,G48004501,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East)
48,Texas,981,04502,4804502,G48004502,Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West)
48,Texas,981,04503,4804503,G48004503,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North)
48,Texas,981,04504,4804504,G48004504,Houston-Galveston Area Council--Montgomery County (Southeast)
48,Texas,981,05000,4805000,G48005000,Houston-Galveston Area Council (West)
48,Texas,981,05100,4805100,G48005100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"
48,Texas,981,05500,4805500,G48005500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties
48,Texas,981,05600,4805600,G48005600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties
48,Texas,981,06000,4806000,G48006000,Alamo Area COG (Northwest) & Blanco County
48,Texas,981,06100,4806100,G48006100,Alamo Area COG (Southwest)
48,Texas,982,03602,4803602,G48003602,Brazos Valley COG--Brazos County--College Station & Bryan Cities
48,Texas,983,03801,4803801,G48003801,Heart of Texas COG--McLennan County--Waco City (Central)
48,Texas,984,03802,4803802,G48003802,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities"
48,Texas,985,03900,4803900,G48003900,Deep East Texas COG (West) & Walker County
48,Texas,986,04000,4804000,G48004000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties
48,Texas,987,04100,4804100,G48004100,Deep East Texas COG (East)
48,Texas,988,04200,4804200,G48004200,Orange & Hardin Counties
48,Texas,989,04301,4804301,G48004301,Jefferson County (North Central)--Beaumont City
48,Texas,989,04302,4804302,G48004302,Jefferson County (Outside Beaumont City)--Port Arthur City
48,Texas,990,04601,4804601,G48004601,Houston City (North Central)--North of I-10 & Inside Loop I-610
48,Texas,990,04602,4804602,G48004602,Houston City (East Central)--East of I-45 & Inside Loop I-610
48,Texas,990,04603,4804603,G48004603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610"
48,Texas,990,04604,4804604,G48004604,Houston City (West Central)--South of I-10 & Inside Loop I-610
48,Texas,990,04605,4804605,G48004605,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8
48,Texas,990,04606,4804606,G48004606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf"
48,Texas,990,04607,4804607,G48004607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8
48,Texas,990,04608,4804608,G48004608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8
48,Texas,990,04609,4804609,G48004609,Houston City (North)--South of Aldine & Inside Beltway TX-8
48,Texas,990,04610,4804610,G48004610,Houston City (North)--West of Aldine & Inside Beltway TX-8
48,Texas,990,04611,4804611,G48004611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8
48,Texas,990,04612,4804612,G48004612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8
48,Texas,990,04613,4804613,G48004613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8
48,Texas,990,04614,4804614,G48004614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8"
48,Texas,990,04615,4804615,G48004615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8
48,Texas,990,04616,4804616,G48004616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8
48,Texas,990,04617,4804617,G48004617,Houston City (South)--Between Loop I-610 & Beltway TX-8
48,Texas,990,04618,4804618,G48004618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610
48,Texas,990,04619,4804619,G48004619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8
48,Texas,990,04620,4804620,G48004620,Houston (Southeast) & Webster Cities
48,Texas,990,04621,4804621,G48004621,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities"
48,Texas,990,04622,4804622,G48004622,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview"
48,Texas,990,04623,4804623,G48004623,Harris County (East)--Baytown City
48,Texas,990,04624,4804624,G48004624,Harris County (Northeast)--Houston City (Far Northeast)
48,Texas,990,04625,4804625,G48004625,"Harris County (North)--Houston (North), Humble Cities & Atascocita"
48,Texas,990,04626,4804626,G48004626,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960"
48,Texas,990,04627,4804627,G48004627,Harris County (Far North)--Spring
48,Texas,990,04628,4804628,G48004628,Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960
48,Texas,990,04629,4804629,G48004629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249"
48,Texas,990,04630,4804630,G48004630,Harris County (Far North)--Tomball City & The Woodlands (Southwest)
48,Texas,990,04631,4804631,G48004631,Harris County (Northwest)--North of US-290 & North of FM-1960
48,Texas,990,04632,4804632,G48004632,Harris County (Far Northwest)--Katy City (Northeast)
48,Texas,990,04633,4804633,G48004633,Harris County (Northwest)--South of US-290 & West of TX-6
48,Texas,990,04634,4804634,G48004634,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6
48,Texas,990,04635,4804635,G48004635,Houston City (West)--South of I-10 & West of TX-6
48,Texas,990,04636,4804636,G48004636,Houston City (West)--East of TX-6 & West of Beltway TX-8
48,Texas,990,04637,4804637,G48004637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8"
48,Texas,990,04638,4804638,G48004638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8
48,Texas,991,04701,4804701,G48004701,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities"
48,Texas,991,04702,4804702,G48004702,Galveston County (Northwest)--League City & Friendswood City
48,Texas,992,04801,4804801,G48004801,Houston-Galveston Area Council--Brazoria County (North)--Pearland City
48,Texas,992,04802,4804802,G48004802,Houston-Galveston Area Council--Brazoria County (Central)--Alvin City
48,Texas,992,04803,4804803,G48004803,Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City
48,Texas,993,04901,4804901,G48004901,Fort Bend County (East)--Missouri City
48,Texas,993,04902,4804902,G48004902,Fort Bend County (Northeast)--Sugar Land & Stafford Cities
48,Texas,993,04903,4804903,G48004903,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory"
48,Texas,993,04904,4804904,G48004904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners"
48,Texas,993,04905,4804905,G48004905,Fort Bend County (West & South)
48,Texas,994,05201,4805201,G48005201,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities
48,Texas,994,05202,4805202,G48005202,Capital Area COG--Williamson County (Southeast)--Round Rock City
48,Texas,994,05203,4805203,G48005203,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville"
48,Texas,994,05204,4805204,G48005204,Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities
48,Texas,995,05301,4805301,G48005301,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch"
48,Texas,995,05302,4805302,G48005302,Austin City (North)
48,Texas,995,05303,4805303,G48005303,Austin City (Northeast)
48,Texas,995,05304,4805304,G48005304,Austin City (Southeast)
48,Texas,995,05305,4805305,G48005305,Austin City (Northwest)
48,Texas,995,05306,4805306,G48005306,Austin City (Central)
48,Texas,995,05307,4805307,G48005307,Austin City (South)
48,Texas,995,05308,4805308,G48005308,"Austin City (Southwest), Lost Creek & Barton Creek"
48,Texas,995,05309,4805309,G48005309,"Travis County (West, South & Outside Austin City)"
48,Texas,995,05400,4805400,G48005400,Capital Area COG (Southwest)--Hays County
48,Texas,996,05700,4805700,G48005700,Alamo Area COG (Northeast)--Guadalupe County
48,Texas,996,05800,4805800,G48005800,Alamo Area COG (Northeast)--Comal County
48,Texas,997,05901,4805901,G48005901,San Antonio City (Central)
48,Texas,997,05902,4805902,G48005902,San Antonio City (Northeast)--Inside Loop I-410
48,Texas,997,05903,4805903,G48005903,San Antonio City (Southeast)--Inside Loop I-410
48,Texas,997,05904,4805904,G48005904,San Antonio City (Northwest)--Inside Loop I-410
48,Texas,997,05905,4805905,G48005905,San Antonio City (West)--Inside Loop I-410
48,Texas,997,05906,4805906,G48005906,San Antonio City (Southwest)--Inside Loop I-410
48,Texas,997,05907,4805907,G48005907,Bexar County (South)--San Antonio City (Far South)
48,Texas,997,05908,4805908,G48005908,San Antonio City (West)--Between Loop TX-1604 & Loop I-410
48,Texas,997,05909,4805909,G48005909,San Antonio (Northwest) & Leon Valley Cities
48,Texas,997,05910,4805910,G48005910,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410
48,Texas,997,05911,4805911,G48005911,"San Antonio City (North), Hollywood Park Town & Shavano Park City"
48,Texas,997,05912,4805912,G48005912,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410
48,Texas,997,05913,4805913,G48005913,"San Antonio (Northeast), Kirby & Windcrest Cities"
48,Texas,997,05914,4805914,G48005914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities
48,Texas,997,05915,4805915,G48005915,Bexar County (North)--San Antonio City (Far North) & Timberwood Park
48,Texas,997,05916,4805916,G48005916,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities"
48,Texas,998,06200,4806200,G48006200,Middle Rio Grande Development Council
48,Texas,999,06301,4806301,G48006301,South Texas Development Council (North)--Webb County--Laredo City (Central)
48,Texas,999,06302,4806302,G48006302,South Texas Development Council--Webb County (North & East)--Laredo City (Outer)
48,Texas,1000,06400,4806400,G48006400,South Texas Development Council (South) & Coastal Bend COG (West)
48,Texas,1000,06500,4806500,G48006500,Coastal Bend COG (Northeast)
48,Texas,1000,06601,4806601,G48006601,Coastal Bend COG--Nueces County--Corpus Christi City (Outer)
48,Texas,1000,06602,4806602,G48006602,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central)
48,Texas,1000,06603,4806603,G48006603,Coastal Bend COG--Nueces County (Central)--Corpus Christi City (South Central)
48,Texas,1000,06900,4806900,G48006900,Coastal Bend COG (Southeast) & Willacy County
48,Texas,1001,06701,4806701,G48006701,Cameron County (East)--Brownsville City (North)
48,Texas,1001,06702,4806702,G48006702,Cameron County (West)--Harlingen & San Benito Cities
48,Texas,1001,06703,4806703,G48006703,Cameron County (South)--Brownsville City (Central)
48,Texas,1002,06801,4806801,G48006801,Hidalgo County (Southeast)--Weslaco & Mercedes Cities
48,Texas,1002,06802,4806802,G48006802,Hidalgo County (East)--Alamo & Donna Cities
48,Texas,1002,06803,4806803,G48006803,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities"
48,Texas,1002,06804,4806804,G48006804,Hidalgo County (North Central)--Edinburg City
48,Texas,1002,06805,4806805,G48006805,Hidalgo County (Central)--McAllen City
48,Texas,1002,06806,4806806,G48006806,Hidalgo County (Southwest)--Mission City
48,Texas,1002,06807,4806807,G48006807,Hidalgo County (North & West)
49,Utah,1003,03001,4903001,G49003001,Tooele & Box Elder Counties
49,Utah,1003,05001,4905001,G49005001,"Cache, Summit, Morgan & Rich Counties"
49,Utah,1003,13001,4913001,G49013001,Southeast Utah & Uintah Basin Region
49,Utah,1004,11001,4911001,G49011001,"Davis County (North)--Layton, Clearfield, Kaysville, Syracuse & Clinton Cities"
49,Utah,1004,11002,4911002,G49011002,"Davis County (South)--Bountiful, Farmington & North Salt Lake Cities"
49,Utah,1005,21001,4921001,G49021001,Southwest & South Central Utah (Outside Washington County)--Cedar City
49,Utah,1005,53001,4953001,G49053001,Washington County--St. George City
49,Utah,1006,35001,4935001,G49035001,"Salt Lake County (Northwest)--Salt Lake City (West), West Valley City (West) & Magna"
49,Utah,1006,35002,4935002,G49035002,Salt Lake County (Northeast)--Salt Lake City (East)
49,Utah,1006,35003,4935003,G49035003,"Salt Lake County--West Valley City (Central), Salt Lake City (South Central) & Kearns"
49,Utah,1006,35004,4935004,G49035004,"Salt Lake County--West Valley City (East), Taylorsville & Murray (West) Cities"
49,Utah,1006,35005,4935005,G49035005,"Salt Lake County (East Central)--Murray (East), Holladay Cities & Millcreek"
49,Utah,1006,35006,4935006,G49035006,"Salt Lake County--West Jordan (West), Herriman & South Jordan (West) Cities"
49,Utah,1006,35007,4935007,G49035007,"Salt Lake County--West Jordan (East), South Jordan (East) & Riverton Cities"
49,Utah,1006,35008,4935008,G49035008,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities"
49,Utah,1006,35009,4935009,G49035009,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities
49,Utah,1007,49001,4949001,G49049001,"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities"
49,Utah,1007,49004,4949004,G49049004,"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities"
49,Utah,1008,49002,4949002,G49049002,"Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities"
49,Utah,1009,49003,4949003,G49049003,Utah County (Central)--Provo City
49,Utah,1010,57001,4957001,G49057001,"Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities"
49,Utah,1010,57002,4957002,G49057002,Weber County (East)--Ogden (Southeast) & South Ogden Cities
50,Vermont,1011,00100,5000100,G50000100,"Northwest Vermont--Chittenden, Franklin & Grand Isle Counties--Burlington City"
50,Vermont,1012,00200,5000200,G50000200,"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties"
50,Vermont,1013,00300,5000300,G50000300,"Southeast Vermont--Windsor, Windham & Orange Counties"
50,Vermont,1014,00400,5000400,G50000400,"Southwest Vermont--Rutland, Bennington & Addison Counties"
51,Virginia,1015,01301,5101301,G51001301,Arlington County (North)
51,Virginia,1015,01302,5101302,G51001302,Arlington County (South)
51,Virginia,1016,04101,5104101,G51004101,Chesterfield County (East)--James River Region
51,Virginia,1016,04102,5104102,G51004102,Chesterfield County (Central)--Chester & Rockwood
51,Virginia,1016,04103,5104103,G51004103,Chesterfield County (West)--Brandermill & Woodlake
51,Virginia,1017,10701,5110701,G51010701,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village)
51,Virginia,1017,10702,5110702,G51010702,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport
51,Virginia,1017,10703,5110703,G51010703,Loudoun County (West & South)--Leesburg Town
