CITRUS VALLEY HEALTH PARTNERS,p_d8c36fe55131bc84,/rc/clk?jk=d8c36fe55131bc84&fccid=7e1174a69a93b017&vjs=3,"Glendora, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=820,9,,"No question on this application is used for the purpose of limiting or excluding any applicant from consideration for employment on a basis prohibited by local,...",Painter
H&E Equipment Services,p_e013e5d20259dac6,/rc/clk?jk=e013e5d20259dac6&fccid=80fe429dc7b75e2a&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=820,10,,Experience in the construction or heavy equipment industry is a plus. H&E Equipment Services is one of the largest integrated equipment companies in the nation...,Parts Coordinator
Alliance Inspection Management,p_1e7c48e8a55a417b,/rc/clk?jk=1e7c48e8a55a417b&fccid=6729f5ac0b142dcd&vjs=3,"Pasadena, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=820,11,,Good driving record with no more than one moving violation in the last three years. Auto Damage Field Inspector....,Auto Damage Field Inspector
Jacobs,p_46d460d0cd2a2928,/rc/clk?jk=46d460d0cd2a2928&fccid=de56d7554bea5214&vjs=3,"Pasadena, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=820,12,,"Scheduler for Engineering, Procurement and Construction projects. Experience in engineering and/or construction work process and activity sequence required....",Scheduler / Planner (Medical Building Construction)
Standard Sculpture,p_fca6a4acdb923228,/company/Standard-Sculpture/jobs/Automotive-Sign-Painter-fca6a4acdb923228?fccid=fd557c4aa2408076&vjs=3,"Los Angeles, CA 90065",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=820,13,,"Standard Sculpture LLC is a small Los Angeles based sculpture fabrication company that provides custom fabrication, paint finishing, design and engineering...",Automotive/Sign Painter
Big Star Builders,p_69e7f0741689f21a,/company/Big-Star-Builders/jobs/Project-Manager-69e7f0741689f21a?fccid=26ee4e788016fdb5&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=820,14,"$90,000 - $110,000 a year","Join our team as we undertake one of Los Angeles’s biggest construction projects. I am looking for project managers, Superintendants and estimators for a large...","Project Manager, Superintendants & Estimators. Multi Unit Construction"
Soho House & Co.,p_eb88df97af4438f7,/rc/clk?jk=eb88df97af4438f7&fccid=b5cbf2080616d366&vjs=3,"West Hollywood, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=820,15,,"Interests in the hospitality, design and construction industries advantageous. Medical, Dental & Vision....",Design Assistant
Ventura Air Conditioning Co.,p_49e6f1c608966b54,/company/Ventura-Air-Conditioning-Co./jobs/Experience-HVAC-Installer-49e6f1c608966b54?fccid=984b5c22cf3f3264&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=830,7,"$800 - $2,000 a week",Ventura Air Conditioning Co. is looking to add to our team of technicians and installers. We are an established HVAC company with over 60 years in the business...,Experience HVAC and Installers
"Construction Company, Inc.",p_eeeec311c13cf05b,"/company/Anchorstrong-Construction,-Inc./jobs/Office-Assistant-eeeec311c13cf05b?fccid=2e9b7a5bdbde1a01&vjs=3","Culver City, CA 90230",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=830,10,,"Construction industry knowledge a plus. We are looking to hire a part-time office assistant to support the Office Manager in administrative duties of a small,...",Part Time Office Assistant
American Home Improvement,p_925541cfd045bf04,/company/American-Home-Improvement/jobs/Home-Improvement-Energy-Efficient-Telemarketing-925541cfd045bf04?fccid=651877ba38f50a49&vjs=3,"Woodland Hills, CA 91364",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=830,11,$14 - $18 an hour,Long Standing Home Improvement/Energy Efficient Construction company looking to grow it's telemarketing sales team in the Woodland Hills Area....,Home Improvement/Energy Efficient Telemarketing
MIRACLE MILE PROPERTIES,p_2e842e699fed4302,/company/MMP/jobs/Maintenance-Worker-2e842e699fed4302?fccid=46d71ea822ef67f7&vjs=3,"Reseda, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=830,13,$17 - $20 an hour,"Miracle Mile Properties is seeking a Maintenance Technician with experience in: plumbing, electrical, carpentry, looking to work in a team oriented environment...",Maintenance Worker
"Parks, Experiences and Consumer Products",p_1510797e2143c40f,/rc/clk?jk=1510797e2143c40f&fccid=6fdc50867935b04d&vjs=3,"Anaheim, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=830,14,,"Must have the knowledge and working experience representing a broad background of all crafts or disciplines of stage craft including carpentry, scenic painting,...",Production Artisan (Scenic Fabrication)
RJ SMITH CONSTRUCTION,p_5db2c6834b53c6b1,/company/RJ-SMITH-CONSTRUCTION/jobs/Administrative-Assistant-Bookkeeper-5db2c6834b53c6b1?fccid=83c509ba8ef393a1&vjs=3,"El Segundo, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=830,15,$18 - $22 an hour,Administrative Assistant & Bookkeeper - Construction*. Experience in Construction is a plus. A strong understanding of construction accounting procedures....,Administrative Assistant & Bookkeeper
Kilroy Realty,p_65fc01e72076292a,/rc/clk?jk=65fc01e72076292a&fccid=36f278767a123f2e&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=840,2,,Experience in construction management and administering construction contracts and processing of same within the commercial real estate industry....,"Project Engineer, Construction Services"
SA RECYCLING,p_18d654057d491878,/company/SA-RECYCLING/jobs/Non-Ferrous-Laborer-18d654057d491878?fccid=84142ece0b91f885&vjs=3,"Irwindale, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=840,4,,"*This team member will be responsible for:   Operate safety equipment, and use safe work habits. * Cut discarded products, such as appliances and automobiles...",Non Ferrous Laborer
AllSaints,p_5d5d197bc4412ef5,/rc/clk?jk=5d5d197bc4412ef5&fccid=a3e2d70bcd20b255&vjs=3,"Los Angeles, CA 90067",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=840,5,,"AllSaints is proud of the fact that every aspect of the brand is curated in-house, from store design and construction to the coding team, making AllSaints a...",Floor Manager - Melrose
Performance Team,p_986f49c1482ee019,/rc/clk?jk=986f49c1482ee019&fccid=b93ce1db926965f4&vjs=3,"Torrance, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=840,6,,Overview About The Company: Performance Team (PT) is an industry-leading third-party logistics (3PL) company with nearly 30 years of experience in Warehousing...,"Equipment Operator, Forklift"
"Marriott International, Inc",p_7a7700f9f7d0af8e,/rc/clk?jk=7a7700f9f7d0af8e&fccid=d47acb5b5596d9e4&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=840,7,,"Develops project plans in accordance with renovation or new construction needs. 2-year degree from an accredited university in Building and Construction,...",Mgr-Engineering
"Plus Management, Inc.",p_72b43394ac8609c8,"/company/Plus-Management,-Inc./jobs/Assistant-Designer-72b43394ac8609c8?fccid=100caac422817411&vjs=3","Los Angeles, CA 90061",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=850,1,$15 - $20 an hour,Knowledge of construction and fabric. Assisting the Head Designer from design to production....,Assistant Designer
"4over, Inc.",p_7ddd34bdad379086,/rc/clk?jk=7ddd34bdad379086&fccid=230132e2c196bacb&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=850,2,,"We Offer a great teamwork environment, development/growth opportunities, competitive pay, paid time off, medical insurance, dental insurance, vision insurance,...",Spray painter
Yusen Logistics (Americas) Inc,p_f3d9ea9c90c6f16e,/rc/clk?jk=f3d9ea9c90c6f16e&fccid=3ed2416de8510f33&vjs=3,"Long Beach, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=850,3,,"Long Term Disability, Tuition Assistance Program, Commuter Benefits, vacation, and much more. Flexible Spending Accounts, Life and Accidental Death &...",Equipment Operator I
Wayfair,p_a13ad22e5a4c0836,/rc/clk?jk=a13ad22e5a4c0836&fccid=95485c6456ed2114&vjs=3,"Industry, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=850,4,,"If you're looking for rapid growth, constant learning, and dynamic challenges, then you'll find that amazing career opportunities are knocking....",Warehouse Associate - General Labor (PART TIME)
"Horizon Upgrades, Inc",p_f09111de9b28cd3a,/company/Horizon-Upgrades/jobs/Sales-Representative-f09111de9b28cd3a?fccid=fc52bf6f31a67cfc&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=850,6,"$100,000 - $300,000 a year",Horizon Upgrades is recognized as being one of the most reliable and trusted companies in the energy efficiency industry and the field of commercial and...,Sales Representative
Snap-on,p_97681db6ff2decf8,/rc/clk?jk=97681db6ff2decf8&fccid=801eb19b9356e403&vjs=3,"Industry, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=850,10,,"Uses light powered electrical or mechanical tools, including hand tools, in the construction of mechanical subassemblies or entire units from fabricated...",Assembler
"Ground Penetrating Radar Systems, Inc",p_5cf0f0057e3b98d7,/rc/clk?jk=5cf0f0057e3b98d7&fccid=b20549d2b70735f6&vjs=3,"Los Angeles, CA 90017",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=860,1,"$60,000 - $75,000 a year","Are comfortable working on small to large construction sites. GPRS offers a great benefit package, including medical, dental, vision, 401K, company vehicle, and...","GPR Project Manager - Los Angeles, CA"
CableCom,p_ca7598f85702fe7a,/rc/clk?jk=ca7598f85702fe7a&fccid=febb28853d5d0643&vjs=3,"Anaheim, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=860,2,,"Medical, Dental, Vision and Prescription Plans. Capable of working in a “Informal Construction Office ” environment where applicable....",Administrative Assistant - Permitting
HNTB,p_40740ecc5be2700f,/rc/clk?jk=40740ecc5be2700f&fccid=827f7af01a31028e&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=860,3,,"We see and help address far-reaching issues of financing, legislation, design, construction, community outreach and ongoing operations. Why Choose HNTB?...",Aviation Summer Intern
Foam Sales Group,p_aacb1595e51e84a5,/company/Foams-Sales-Group/jobs/Inside-Sales-Representative-aacb1595e51e84a5?fccid=2ccfb223a4d5ffd5&vjs=3,"Burbank, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=860,4,,Knowledge of the construction industry is preferred. Track construction projects and ensure contractors and subcontractors are covered....,Inside Sales Representative
AECOM,p_5406e0753b319ef9,/rc/clk?jk=5406e0753b319ef9&fccid=bafa4b35e9cd20ce&vjs=3,"Los Angeles, CA 90006",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=860,5,,#NAME?,Owner Authorized Representative
Elements Real Estate,p_84d24681515c3734,/rc/clk?jk=84d24681515c3734&fccid=9e597353ef52152c&vjs=3,"El Segundo, CA 90245",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=860,6,$17.50 - $20.00 an hour,Create is a remodeling and construction company focused on the contemporary lifestyle. Elements is a real estate boutique that lists and sells modern...,Agent Assistant [Bilingual]
TRL Systems,p_9357e123f1835903,/rc/clk?jk=9357e123f1835903&fccid=778463ed344a9bd6&vjs=3,"Burbank, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=860,7,,"You will work on construction sites, commercial buildings, high rise buildings, and/or hospitals with patient contact....",Testing Technician
Walker & Dunlop,p_330356e88e776c86,/rc/clk?jk=330356e88e776c86&fccid=dc1a8c4888022257&vjs=3,"Los Angeles, CA 90067",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=860,8,,"Understanding the research that goes into a transaction, such as rent and sale comparison surveys, proposed and under construction developments, and other...",Summer 2019 Intern - Capital Markets
"The Westin Bonaventure Hotel & Suites, Los Angeles",p_ebcc64767db7bbcf,/rc/clk?jk=ebcc64767db7bbcf&fccid=640d24a536f42c56&vjs=3,"Los Angeles, CA 90071",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=860,9,,"A high school diploma with special instruction in building maintenance and construction, having two years building experience in building maintenance or related...",Watch Engineer (Sunrise)
Skanska,p_06eba7776ac863c3,/rc/clk?jk=06eba7776ac863c3&fccid=dff698b4c6f4c302&vjs=3,"Los Angeles, CA 90064",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=860,10,,"In 2016, our work in building construction, civil and power/industrial construction, commercial development and infrastructure development (public-private...",Talent Acquisition Specialist
UCLA,p_9ec55dca16be2afb,/rc/clk?jk=9ec55dca16be2afb&fccid=ab0ef6192557a06f&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=870,1,,"Under the general supervision of the Evening Shift Manager and direct supervision of the Supervising Flooring Installer, perform a variety of skilled duties...",Flooring Installer - Career
Baker Electric,p_49ba81b8d6458414,/rc/clk?jk=49ba81b8d6458414&fccid=f439b55f21502452&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=870,2,,Understanding of the construction market sectors Baker Electric services. As a junior Estimator you will prepare estimates on large and complex electrical...,Estimator I
Training and Research Foundation,p_7d04c17d7f617275,/company/Training-and-Research-Foundation/jobs/Director-Facility-7d04c17d7f617275?fccid=14c5cf1e4711939e&vjs=3,"Los Angeles, CA 90056",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=870,3,"$75,000 - $90,000 a year","Specific vision abilities required by this job include close vision, distant vision, color vision, peripheral vision, depth perception, and the ability to...",Director of Facilities
PCL Constructors Inc.,p_24021e22517ca11f,/rc/clk?jk=24021e22517ca11f&fccid=73c309830cebe205&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=870,4,,"Plan, coordinate, and attend virtual design construction related conferences. Diploma in architecture, engineering or construction management considered an...",Virtual Design and Construction Specialist
Parsons,p_4b7b114744ff4a55,/rc/clk?jk=4b7b114744ff4a55&fccid=e8f998ddd15bac9c&vjs=3,"Pasadena, CA 91124",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=870,7,,"You will be actively engaged in supporting the construction teams in minimizing impact of soil contamination or construction activities (dust control,...",Jr Engineer
Regency Lighting,p_50ad996b1dbc286b,/company/Regency-Lighting/jobs/Account-Manager-50ad996b1dbc286b?fccid=5ca5186976cf0f76&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=870,8,,"Lamp Replacement (MRO), Maintenance Services, Construction Services, Energy & Retrofit Solutions and Recycling....",Account Manager
Duplitech,p_16e44c94fb738e86,/rc/clk?jk=16e44c94fb738e86&fccid=9b87378f84d5b478&vjs=3,"Torrance, CA 90503",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=870,9,,No phone calls. Duplitech is a provider of services for physical and digital distribution of Film/TV content for home entertainment....,Restoration Artist
Celestica,p_5783d6f138b8540c,/rc/clk?jk=5783d6f138b8540c&fccid=e7e593a18b26fee3&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=880,1,,Knowledge of materials and components used in the construction of systems and printed circuit boards and subassemblies....,Operations Engineering Associate
Strongarm Environmental Field Services,p_afcb26e617cf0982,/rc/clk?jk=afcb26e617cf0982&fccid=678f3dc116978e95&vjs=3,"Norwalk, CA 90650",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=880,2,,"Construction management experience a plus. Attending site walks, pre construction meetings. We are looking for a self motivated sales professional with at least...",Sales
StructureCraft Builders Inc.,p_670a08cdd6a5909d,/company/StructureCraft-Builders-Inc./jobs/Site-Carpenter-670a08cdd6a5909d?fccid=5c347915d1e8b7e8&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=880,3,,Minimum of 5 years construction related project construction experience. We are seeking an experienced Site Carpenter to support the erection of timber...,Site Carpenter
Facility Solutions Group,p_3460099b4b00e782,/rc/clk?jk=3460099b4b00e782&fccid=8cddf2e401f972ed&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=880,4,,Responsible for all FSG Construction field trades on an electrical construction project. A Construction Superintendent will:....,Construction Superintendent
A-Tech Systems,p_49bba831abd05e04,/company/A--Tech-Systems/jobs/Fire-Alarm-Installer-49bba831abd05e04?fccid=5a0044d9bd7ba015&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=880,5,,Small Company seeking a low voltage installer . One year experience required . Salary based on experience competive . Responsibilities to run wire and install...,Fire Alarm Installer
Elements Real Estate,p_45c4cb7a16249ac2,/rc/clk?jk=45c4cb7a16249ac2&fccid=9e597353ef52152c&vjs=3,"El Segundo, CA 90245",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=880,6,$15 - $16 an hour,Create is a remodeling and construction company focused on the contemporary lifestyle. Elements is a real estate boutique that lists and sells modern...,Office Coordinator [Bilingual]
Employnet.com,p_159d71c9bd53c6b8,/company/EMPLOYNET.COM/jobs/General-Laborer-159d71c9bd53c6b8?fccid=07c2659436a97aa6&vjs=3,"Los Angeles, CA 90023",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=880,7,$13.25 an hour,A food company in Boyle Hight's is looking for a janitor-general worker. Job duties: Cleaning Bathrooms and warehouse offices packing pay 13.25 Monday to...,General Laborer
CellTech,p_7e5b160e9f79b453,/rc/clk?jk=7e5b160e9f79b453&fccid=baa28dd753015e59&vjs=3,"Anaheim, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=880,8,$10.01 - $15.00 an hour,This position requires very little experience in wireless up to 5-years experience in general construction is necessary & required....,"CONCEALMENT TECHNICIANS, I, II"
"Emercon Construction, Inc.",p_703ee502fe9c0cbf,"/company/Emercon-Construction,-Inc./jobs/High-End-Painter-703ee502fe9c0cbf?fccid=61796d38596256aa&vjs=3","Chatsworth, CA 91311",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=880,9,$20 - $25 an hour,Well established Southern California insurance restoration company is looking to hire an experienced construction worker for our team!...,High End Painter
California State University,p_a965267cfdc8b11e,/rc/clk?jk=a965267cfdc8b11e&fccid=938c68fc89db4b9d&vjs=3,"Dominguez, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=880,10,"$3,897 - $6,846 a month","Clearly organized thought using proper sentence construction, punctuation, and grammar; Ensures that all correspondence conforms to applicable campus or CSU...","Academic Program Specialist, Exempt (3377)"
AchievaMed,p_7325b767d80ca6f5,/company/AchievaMed/jobs/Facility-Manager-7325b767d80ca6f5?fccid=d094a1db6b915084&vjs=3,"Monterey Park, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=890,1,"$50,000 - $100,000 a year","Inspects new construction, repair work, projects, equipment, work orders, daily maintenance and supplies for the purpose of ensuring that jobs are completed...",Facilities Manager
HD Supply,p_24a6143b8e076943,/rc/clk?jk=24a6143b8e076943&fccid=a19e63c0dc2e301a&vjs=3,"North Hollywood, CA 91603",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=890,2,,"Dependent on volume/size of the facility, may have specialized tasks or have a generalized role working in all departments....",Floor Department Lead
TrueNet Communications,p_17cfaa126c7dcd4e,/rc/clk?jk=17cfaa126c7dcd4e&fccid=ee7cd3bf3c9a5545&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=890,4,,"2+ years of relevant experience within the telecommunications, construction, and/or utilities industries. Duties may vary dependent upon management.)....",QA/QC Technician
JLL,p_b255dc27125adf6c,/rc/clk?jk=b255dc27125adf6c&fccid=9917de3c28f569f6&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=890,5,,"Primary responsibilities of this role include: Provide preventive, ongoing and anticipated maintenance at the entire property. Operate and maintain the...",Maintenance Worker
Ambius,p_9b71d698b459eb18,/company/Ambius/jobs/Holiday-Installer-9b71d698b459eb18?fccid=f50d0cc111f81550&vjs=3,"Santa Fe Springs, CA 90670",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=890,6,$14 an hour,"Our vision is to be the creator of ambience for businesses. Ambius is about improving the quality of life for people working in offices, hotels, and shopping...",Holiday Installer
"Old Republic Construction Program Group, Inc.",p_d87bc6fd2d23e033,/rc/clk?jk=d87bc6fd2d23e033&fccid=299a9827cb02979d&vjs=3,"Pasadena, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=890,7,,"A Vice President, Liability Claims specializing in the Construction Industry segment. We are looking for an experienced insurance professional responsible for...","Vice President, Liability Claims"
Androcles-Group,p_6dcc436e03317885,/rc/clk?jk=6dcc436e03317885&fccid=f1a0be4fa7c189a6&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=890,8,,"Working knowledge of software development life cycle activities (i.e., requirements, analysis, design, construction, testing, and deployment)....",Workday HCM Admin
PPG Industries,p_39b0cf1fa8772ffa,/rc/clk?jk=39b0cf1fa8772ffa&fccid=d331f45cf2b412e1&vjs=3,"Burbank, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=890,9,,"We serve customers in construction, consumer products, industrial and transportation markets and aftermarkets....",R&D Chemist I
1OZ Construction inc,p_74a3ade96b73f721,/company/1oz-construction-inc/jobs/Electrician-74a3ade96b73f721?fccid=dbaa44486baeb533&vjs=3,"Los Angeles, CA 90035",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=890,10,$18 - $20 an hour,"I am looking for an electrician assistant that has experience with electrical work. As an assistant, you must be able to read blueprints and electrical plans,...",Electrician
Davey Resource Group,p_68c3c3bd454657dd,/company/Davey-Resource-Group/jobs/Associate-Consultant-Urban-Forestry-68c3c3bd454657dd?fccid=eed6509d2319fdd7&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=900,1,,"Ability to work closely with design and construction management teams. Review civil, architectural, and landscape architecture plans, details, and...",Associate Consultant to Urban Forestry
Elemental Staffing,p_17f2e783a6d0c7f5,/company/Elemental-Staffing/jobs/General-Laborer-17f2e783a6d0c7f5?fccid=60c50d2fece8ef55&vjs=3,"La Mirada, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=900,2,$11 an hour,Hard working and reliable personal NEEDED! Job Type: Full-time Salary: $11.00 /hour Experience: * general labor: 1 year (Preferred...,General Laborer
Steve P. Rados,p_ad2dd96cf94c60cf,/rc/clk?jk=ad2dd96cf94c60cf&fccid=f9780488d08a8344&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=900,3,,Construction projects consist of both bridges and large diameter pipelines. Daily duties on construction sites will include submittals and procurement as well...,Interns – Estimating / On Site
Landscaping and design,p_79bd3be4d37c5655,"/company/Addlife,-Inc./jobs/Plant-Care-Specialist-Supervisor-79bd3be4d37c5655?fccid=72a08c5d8c70255a&vjs=3","Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=900,4,$21 - $25 an hour,"Landscaping, grounds-keeping, planting, plant, technician, maintenance, foreman, construction, mantenimento de jardin, garden, crew member, tree, interior...",PLANT CARE SPECIALIST SUPERVISOR
Sunstate Equipment Company,p_6fde4fd8869ad008,/rc/clk?jk=6fde4fd8869ad008&fccid=3ff4c769ef2f7e2a&vjs=3,"Baldwin Park, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=900,5,,Mechanical experience performing routine services on construction equipment required. The Lube Tech position consists of performing basic preventative...,Lube Tech
Exact Staff,p_ac03f72f7d0fc4fb,/company/Exact-Staff/jobs/General-Labor-Worker-ac03f72f7d0fc4fb?fccid=025a7ccaf5e4b113&vjs=3,"Compton, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=900,6,,Growing company in Compton is in need of reliable associates to help with their rush season. The company is searching for associates who are seeking for...,General Labor Worker
WPI,p_fbf84c0531822968,"/company/Wayne-Perry,-Inc/jobs/Construction-Superintendent-fbf84c0531822968?fccid=1e7bba63505b582a&vjs=3","Buena Park, CA 90621",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=900,7,"$70,000 - $85,000 a year",We are currently seeking experienced Construction Superintendent. We also now provide civil and retail construction. EAP....,Construction Superintendent
ROYAL TRUCK BODY,p_f29c234e25e9754e,/company/ROYAL-TRUCK-BODY/jobs/-f29c234e25e9754e?fccid=5f5bf94eb273bb1d&vjs=3,"Carson, CA 90745",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=900,8,,Who are we? We are a leading aftermarket automotive manufacturer that was placed in Inc. 5000’s Fastest-Growing Private Companies in America! We are a company...,NOW HIRING- GENERAL LABORER
Lenax Construction Services,p_3fe2994e20ca0ffd,/rc/clk?jk=3fe2994e20ca0ffd&fccid=42ac4865357bf3dd&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=900,9,,"About Lenax Construction Services, Inc. (LENAX) has provided quality construction services and project controls to a diverse range of engineering, design, and...",Prolog System Administrator I
West Coast Staffing,p_5bc8501f7216c978,/rc/clk?jk=5bc8501f7216c978&fccid=923fcdcf6e394a2e&vjs=3,"Los Angeles, CA 90023",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=900,10,$14 an hour,"Measure, cut and fabricate conveyor belting utilizing belt slitter, heat guns, Vguide and cleat applicators. Must know how to use lacing machines, drills,...",Belt Shop Installer
American Modern Insurance Group,p_0217d61dd46c2ee6,/rc/clk?jk=0217d61dd46c2ee6&fccid=299027f4c6674594&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=910,1,,Previous property claims experience OR customer service experience coupled with a construction background or technical aptitude is preferred....,"Claims Field Adjuster - Los Angeles, CA"
Hemster,p_4760a1bcd102a823,/company/Hemster/jobs/Brand-Ambassador-Ops-Assistant-4760a1bcd102a823?fccid=49d745aff56d0a53&vjs=3,"Los Angeles, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=910,2,,Track product being delivered to vendors and ensure timely processing. Hemster is a modernized tailoring experience that empowers customers to create their own...,Brand Ambassador/Ops Assistant
Pacific Outdoor Living,p_00351ff4b1e7c44e,/company/Pacific-Outdoor-Living/jobs/Home-Improvement-Sales-00351ff4b1e7c44e?fccid=c7ce3589907e1a77&vjs=3,"Sun Valley, CA",Construction,http://www.indeed.com/jobs?q=Construction&l=Los+Angeles+CA&start=910,3,"$60,000 - $85,000 a year",Specify any previous sales and/or construction knowledge. Previous experience in construction sales is a requirement....,Home Improvement Sales - Pavers
