,0,1,2,3
78,Error loading,Error loading,Error loading,Error loading
79,PTA - PHYSICAL THERAPIST ASSISTANT Travel,United Health Care Staffing,"Fresno, CA","Physical Therapist Assistant– Full Time/Travel
Level: Experienced
SNF Experience
Job Location: Fresno, CA
Education Level: Physical Therapy Assistant License
Job Category: Health Care
United Health Care Staffingis proud to be recognized as one of the nation’s leading staffing services companies. For more than 10 years, we’ve been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.
If you’re interested in joining a company that is excited about helping others — and is dedicated to your professional growth — look no further than United Health Care Staffing!
We are currently looking for a Physical Therapist Assistant - PTA to improve the lives of the people we serve through compassion and innovation in healthcare. 
The physical therapy assistant provides physical therapy services under the direction of the physical therapist and according to the physician's plan of care. 

ESSENTIAL JOB FUNCTIONS/RESPONSIBILITIES
Provides direct physical therapy according to directions of physical therapist and in accordance with the physician's plan of care.
Treats patient to relieve pain, develop or restore function, and maintain maximum performance.
Directs and aids patients in active and passive therapeutic exercises, muscle re-education, gait and functional training, transfer activities and prosthetic training.
Utilizes physical agents, including, but not be limited to heat, cold, water, light, electricity, ultrasound, and massage.
Observes and reports to the physical therapist and the Organization personnel the patient's reaction to treatment and any changes in patient's condition.
Instruct patients in care and use of wheelchairs, braces, crutches, canes, and prosthetic or orthodontic devices.
Maintains necessary records; clinical notes and conference notes, which will be incorporated into the patient's clinical record in prescribed time frames.
Participates in Organization Home Care Team Members meetings and Organization In-service Education Program.
Performs other duties as assigned.
 
Qualifications
Graduate of an accredited physical therapy assistant program with either an Associate's degree in science or applied science that is approved by American Physical Therapy Association, Inc.
Possesses and maintains current Heart Association Approved CPR certification.
Current certification or license as required by California law.
Must be a licensed driver with an automobile that is insured in accordance with state/organization requirements and is in good working order.

 Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)
 
 
United Health Care Staffing Inc. is an Equal Opportunity Employer.


Submit resume to Robert at robert@uhcstaffing.com"
80,PTA - PHYSICAL THERAPIST ASSISTANT Travel,United Health Care Staffing,"Fresno, CA","Physical Therapist Assistant– Full Time/Travel
Level: Experienced
SNF Experience
Job Location: Fresno, CA
Education Level: Physical Therapy Assistant License
Job Category: Health Care
United Health Care Staffingis proud to be recognized as one of the nation’s leading staffing services companies. For more than 10 years, we’ve been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.
If you’re interested in joining a company that is excited about helping others — and is dedicated to your professional growth — look no further than United Health Care Staffing!
We are currently looking for a Physical Therapist Assistant - PTA to improve the lives of the people we serve through compassion and innovation in healthcare. 
The physical therapy assistant provides physical therapy services under the direction of the physical therapist and according to the physician's plan of care. 

ESSENTIAL JOB FUNCTIONS/RESPONSIBILITIES
Provides direct physical therapy according to directions of physical therapist and in accordance with the physician's plan of care.
Treats patient to relieve pain, develop or restore function, and maintain maximum performance.
Directs and aids patients in active and passive therapeutic exercises, muscle re-education, gait and functional training, transfer activities and prosthetic training.
Utilizes physical agents, including, but not be limited to heat, cold, water, light, electricity, ultrasound, and massage.
Observes and reports to the physical therapist and the Organization personnel the patient's reaction to treatment and any changes in patient's condition.
Instruct patients in care and use of wheelchairs, braces, crutches, canes, and prosthetic or orthodontic devices.
Maintains necessary records; clinical notes and conference notes, which will be incorporated into the patient's clinical record in prescribed time frames.
Participates in Organization Home Care Team Members meetings and Organization In-service Education Program.
Performs other duties as assigned.
 
Qualifications
Graduate of an accredited physical therapy assistant program with either an Associate's degree in science or applied science that is approved by American Physical Therapy Association, Inc.
Possesses and maintains current Heart Association Approved CPR certification.
Current certification or license as required by California law.
Must be a licensed driver with an automobile that is insured in accordance with state/organization requirements and is in good working order.

 Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)
 
 
United Health Care Staffing Inc. is an Equal Opportunity Employer.


Submit resume to Robert at robert@uhcstaffing.com"
81,PTA - PHYSICAL THERAPIST ASSISTANT Travel,United Health Care Staffing,"Fresno, CA","Physical Therapist Assistant– Full Time/Travel
Level: Experienced
SNF Experience
Job Location: Fresno, CA
Education Level: Physical Therapy Assistant License
Job Category: Health Care
United Health Care Staffingis proud to be recognized as one of the nation’s leading staffing services companies. For more than 10 years, we’ve been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.
If you’re interested in joining a company that is excited about helping others — and is dedicated to your professional growth — look no further than United Health Care Staffing!
We are currently looking for a Physical Therapist Assistant - PTA to improve the lives of the people we serve through compassion and innovation in healthcare. 
The physical therapy assistant provides physical therapy services under the direction of the physical therapist and according to the physician's plan of care. 

ESSENTIAL JOB FUNCTIONS/RESPONSIBILITIES
Provides direct physical therapy according to directions of physical therapist and in accordance with the physician's plan of care.
Treats patient to relieve pain, develop or restore function, and maintain maximum performance.
Directs and aids patients in active and passive therapeutic exercises, muscle re-education, gait and functional training, transfer activities and prosthetic training.
Utilizes physical agents, including, but not be limited to heat, cold, water, light, electricity, ultrasound, and massage.
Observes and reports to the physical therapist and the Organization personnel the patient's reaction to treatment and any changes in patient's condition.
Instruct patients in care and use of wheelchairs, braces, crutches, canes, and prosthetic or orthodontic devices.
Maintains necessary records; clinical notes and conference notes, which will be incorporated into the patient's clinical record in prescribed time frames.
Participates in Organization Home Care Team Members meetings and Organization In-service Education Program.
Performs other duties as assigned.
 
Qualifications
Graduate of an accredited physical therapy assistant program with either an Associate's degree in science or applied science that is approved by American Physical Therapy Association, Inc.
Possesses and maintains current Heart Association Approved CPR certification.
Current certification or license as required by California law.
Must be a licensed driver with an automobile that is insured in accordance with state/organization requirements and is in good working order.

 Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)
 
 
United Health Care Staffing Inc. is an Equal Opportunity Employer.


Submit resume to Robert at robert@uhcstaffing.com"
82,PTA - PHYSICAL THERAPIST ASSISTANT Travel,United Health Care Staffing,"Fresno, CA","Physical Therapist Assistant– Full Time/Travel
Level: Experienced
SNF Experience
Job Location: Fresno, CA
Education Level: Physical Therapy Assistant License
Job Category: Health Care
United Health Care Staffingis proud to be recognized as one of the nation’s leading staffing services companies. For more than 10 years, we’ve been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.
If you’re interested in joining a company that is excited about helping others — and is dedicated to your professional growth — look no further than United Health Care Staffing!
We are currently looking for a Physical Therapist Assistant - PTA to improve the lives of the people we serve through compassion and innovation in healthcare. 
The physical therapy assistant provides physical therapy services under the direction of the physical therapist and according to the physician's plan of care. 

ESSENTIAL JOB FUNCTIONS/RESPONSIBILITIES
Provides direct physical therapy according to directions of physical therapist and in accordance with the physician's plan of care.
Treats patient to relieve pain, develop or restore function, and maintain maximum performance.
Directs and aids patients in active and passive therapeutic exercises, muscle re-education, gait and functional training, transfer activities and prosthetic training.
Utilizes physical agents, including, but not be limited to heat, cold, water, light, electricity, ultrasound, and massage.
Observes and reports to the physical therapist and the Organization personnel the patient's reaction to treatment and any changes in patient's condition.
Instruct patients in care and use of wheelchairs, braces, crutches, canes, and prosthetic or orthodontic devices.
Maintains necessary records; clinical notes and conference notes, which will be incorporated into the patient's clinical record in prescribed time frames.
Participates in Organization Home Care Team Members meetings and Organization In-service Education Program.
Performs other duties as assigned.
 
Qualifications
Graduate of an accredited physical therapy assistant program with either an Associate's degree in science or applied science that is approved by American Physical Therapy Association, Inc.
Possesses and maintains current Heart Association Approved CPR certification.
Current certification or license as required by California law.
Must be a licensed driver with an automobile that is insured in accordance with state/organization requirements and is in good working order.

 Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)
 
 
United Health Care Staffing Inc. is an Equal Opportunity Employer.


Submit resume to Robert at robert@uhcstaffing.com"
83,PTA - PHYSICAL THERAPIST ASSISTANT Travel,United Health Care Staffing,"Fresno, CA","Physical Therapist Assistant– Full Time/Travel
Level: Experienced
SNF Experience
Job Location: Fresno, CA
Education Level: Physical Therapy Assistant License
Job Category: Health Care
United Health Care Staffingis proud to be recognized as one of the nation’s leading staffing services companies. For more than 10 years, we’ve been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.
If you’re interested in joining a company that is excited about helping others — and is dedicated to your professional growth — look no further than United Health Care Staffing!
We are currently looking for a Physical Therapist Assistant - PTA to improve the lives of the people we serve through compassion and innovation in healthcare. 
The physical therapy assistant provides physical therapy services under the direction of the physical therapist and according to the physician's plan of care. 

ESSENTIAL JOB FUNCTIONS/RESPONSIBILITIES
Provides direct physical therapy according to directions of physical therapist and in accordance with the physician's plan of care.
Treats patient to relieve pain, develop or restore function, and maintain maximum performance.
Directs and aids patients in active and passive therapeutic exercises, muscle re-education, gait and functional training, transfer activities and prosthetic training.
Utilizes physical agents, including, but not be limited to heat, cold, water, light, electricity, ultrasound, and massage.
Observes and reports to the physical therapist and the Organization personnel the patient's reaction to treatment and any changes in patient's condition.
Instruct patients in care and use of wheelchairs, braces, crutches, canes, and prosthetic or orthodontic devices.
Maintains necessary records; clinical notes and conference notes, which will be incorporated into the patient's clinical record in prescribed time frames.
Participates in Organization Home Care Team Members meetings and Organization In-service Education Program.
Performs other duties as assigned.
 
Qualifications
Graduate of an accredited physical therapy assistant program with either an Associate's degree in science or applied science that is approved by American Physical Therapy Association, Inc.
Possesses and maintains current Heart Association Approved CPR certification.
Current certification or license as required by California law.
Must be a licensed driver with an automobile that is insured in accordance with state/organization requirements and is in good working order.

 Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)
 
 
United Health Care Staffing Inc. is an Equal Opportunity Employer.


Submit resume to Robert at robert@uhcstaffing.com"
84,PHYSICAL THERAPIST ASSISTANT: (PTA),United Health Care Staffing,"Fresno, CA","PHYSICAL THERAPIST ASSISTANT (PTA) :
Location : Fresno, CA



The position is for a PHYSICAL THERAPY ASSISTANT (PTA) to assist in a growing rehabilitation department for our clients nursing center. You will be working with therapy team and will have all the benefits as an employee. This position is local and you will have opportunities to be flexible to your schedule if you are looking for part-time and not full time. Call to talk to our Staffing Specialist.

Reporting to the Clinical Team Manager, the therapist plans and implements specific treatment programs for individual patients in the various setting according to the principles and practices of therapy in collaboration with a multidisciplinary treatment team.

Health Care Company Staffing, Inc (www.uhcstaffing.com) is a full service healthcare staffing company. We specialize in providing contract, temp-to-perm, travel, per diem, and direct hire personnel across wide spectrum of rehabilitation service providers servicing in the areas of Hospitals, Skilled Nursing, School therapy, Out-patient clinics, private settings, Home health and ADHC's.

Submit: resume to vijay@uhcstaffing.com on call 408-878-6766"
85,PTA - PHYSICAL THERAPIST ASSISTANT Travel,United Health Care Staffing,"Fresno, CA","Physical Therapist Assistant– Full Time/Travel
Level: Experienced
SNF Experience
Job Location: Fresno, CA
Education Level: Physical Therapy Assistant License
Job Category: Health Care
United Health Care Staffingis proud to be recognized as one of the nation’s leading staffing services companies. For more than 10 years, we’ve been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.
If you’re interested in joining a company that is excited about helping others — and is dedicated to your professional growth — look no further than United Health Care Staffing!
We are currently looking for a Physical Therapist Assistant - PTA to improve the lives of the people we serve through compassion and innovation in healthcare. 
The physical therapy assistant provides physical therapy services under the direction of the physical therapist and according to the physician's plan of care. 

ESSENTIAL JOB FUNCTIONS/RESPONSIBILITIES
Provides direct physical therapy according to directions of physical therapist and in accordance with the physician's plan of care.
Treats patient to relieve pain, develop or restore function, and maintain maximum performance.
Directs and aids patients in active and passive therapeutic exercises, muscle re-education, gait and functional training, transfer activities and prosthetic training.
Utilizes physical agents, including, but not be limited to heat, cold, water, light, electricity, ultrasound, and massage.
Observes and reports to the physical therapist and the Organization personnel the patient's reaction to treatment and any changes in patient's condition.
Instruct patients in care and use of wheelchairs, braces, crutches, canes, and prosthetic or orthodontic devices.
Maintains necessary records; clinical notes and conference notes, which will be incorporated into the patient's clinical record in prescribed time frames.
Participates in Organization Home Care Team Members meetings and Organization In-service Education Program.
Performs other duties as assigned.
 
Qualifications
Graduate of an accredited physical therapy assistant program with either an Associate's degree in science or applied science that is approved by American Physical Therapy Association, Inc.
Possesses and maintains current Heart Association Approved CPR certification.
Current certification or license as required by California law.
Must be a licensed driver with an automobile that is insured in accordance with state/organization requirements and is in good working order.

 Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)
 
 
United Health Care Staffing Inc. is an Equal Opportunity Employer.


Submit resume to Robert at robert@uhcstaffing.com"
86,PTA - PHYSICAL THERAPIST ASSISTANT Travel,United Health Care Staffing,"Fresno, CA","Physical Therapist Assistant– Full Time/Travel
Level: Experienced
SNF Experience
Job Location: Fresno, CA
Education Level: Physical Therapy Assistant License
Job Category: Health Care
United Health Care Staffingis proud to be recognized as one of the nation’s leading staffing services companies. For more than 10 years, we’ve been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.
If you’re interested in joining a company that is excited about helping others — and is dedicated to your professional growth — look no further than United Health Care Staffing!
We are currently looking for a Physical Therapist Assistant - PTA to improve the lives of the people we serve through compassion and innovation in healthcare. 
The physical therapy assistant provides physical therapy services under the direction of the physical therapist and according to the physician's plan of care. 

ESSENTIAL JOB FUNCTIONS/RESPONSIBILITIES
Provides direct physical therapy according to directions of physical therapist and in accordance with the physician's plan of care.
Treats patient to relieve pain, develop or restore function, and maintain maximum performance.
Directs and aids patients in active and passive therapeutic exercises, muscle re-education, gait and functional training, transfer activities and prosthetic training.
Utilizes physical agents, including, but not be limited to heat, cold, water, light, electricity, ultrasound, and massage.
Observes and reports to the physical therapist and the Organization personnel the patient's reaction to treatment and any changes in patient's condition.
Instruct patients in care and use of wheelchairs, braces, crutches, canes, and prosthetic or orthodontic devices.
Maintains necessary records; clinical notes and conference notes, which will be incorporated into the patient's clinical record in prescribed time frames.
Participates in Organization Home Care Team Members meetings and Organization In-service Education Program.
Performs other duties as assigned.
 
Qualifications
Graduate of an accredited physical therapy assistant program with either an Associate's degree in science or applied science that is approved by American Physical Therapy Association, Inc.
Possesses and maintains current Heart Association Approved CPR certification.
Current certification or license as required by California law.
Must be a licensed driver with an automobile that is insured in accordance with state/organization requirements and is in good working order.

 Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)
 
 
United Health Care Staffing Inc. is an Equal Opportunity Employer.


Submit resume to Robert at robert@uhcstaffing.com"
87,PTA - PHYSICAL THERAPIST ASSISTANT Travel,United Health Care Staffing,"Fresno, CA","Physical Therapist Assistant– Full Time/Travel
Level: Experienced
SNF Experience
Job Location: Fresno, CA
Education Level: Physical Therapy Assistant License
Job Category: Health Care
United Health Care Staffingis proud to be recognized as one of the nation’s leading staffing services companies. For more than 10 years, we’ve been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.
If you’re interested in joining a company that is excited about helping others — and is dedicated to your professional growth — look no further than United Health Care Staffing!
We are currently looking for a Physical Therapist Assistant - PTA to improve the lives of the people we serve through compassion and innovation in healthcare. 
The physical therapy assistant provides physical therapy services under the direction of the physical therapist and according to the physician's plan of care. 

ESSENTIAL JOB FUNCTIONS/RESPONSIBILITIES
Provides direct physical therapy according to directions of physical therapist and in accordance with the physician's plan of care.
Treats patient to relieve pain, develop or restore function, and maintain maximum performance.
Directs and aids patients in active and passive therapeutic exercises, muscle re-education, gait and functional training, transfer activities and prosthetic training.
Utilizes physical agents, including, but not be limited to heat, cold, water, light, electricity, ultrasound, and massage.
Observes and reports to the physical therapist and the Organization personnel the patient's reaction to treatment and any changes in patient's condition.
Instruct patients in care and use of wheelchairs, braces, crutches, canes, and prosthetic or orthodontic devices.
Maintains necessary records; clinical notes and conference notes, which will be incorporated into the patient's clinical record in prescribed time frames.
Participates in Organization Home Care Team Members meetings and Organization In-service Education Program.
Performs other duties as assigned.
 
Qualifications
Graduate of an accredited physical therapy assistant program with either an Associate's degree in science or applied science that is approved by American Physical Therapy Association, Inc.
Possesses and maintains current Heart Association Approved CPR certification.
Current certification or license as required by California law.
Must be a licensed driver with an automobile that is insured in accordance with state/organization requirements and is in good working order.

 Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)
 
 
United Health Care Staffing Inc. is an Equal Opportunity Employer.


Submit resume to Robert at robert@uhcstaffing.com"
88,PTA - PHYSICAL THERAPIST ASSISTANT Travel,United Health Care Staffing,"Fresno, CA","Physical Therapist Assistant– Full Time/Travel
Level: Experienced
SNF Experience
Job Location: Fresno, CA
Education Level: Physical Therapy Assistant License
Job Category: Health Care
United Health Care Staffingis proud to be recognized as one of the nation’s leading staffing services companies. For more than 10 years, we’ve been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.
If you’re interested in joining a company that is excited about helping others — and is dedicated to your professional growth — look no further than United Health Care Staffing!
We are currently looking for a Physical Therapist Assistant - PTA to improve the lives of the people we serve through compassion and innovation in healthcare. 
The physical therapy assistant provides physical therapy services under the direction of the physical therapist and according to the physician's plan of care. 

ESSENTIAL JOB FUNCTIONS/RESPONSIBILITIES
Provides direct physical therapy according to directions of physical therapist and in accordance with the physician's plan of care.
Treats patient to relieve pain, develop or restore function, and maintain maximum performance.
Directs and aids patients in active and passive therapeutic exercises, muscle re-education, gait and functional training, transfer activities and prosthetic training.
Utilizes physical agents, including, but not be limited to heat, cold, water, light, electricity, ultrasound, and massage.
Observes and reports to the physical therapist and the Organization personnel the patient's reaction to treatment and any changes in patient's condition.
Instruct patients in care and use of wheelchairs, braces, crutches, canes, and prosthetic or orthodontic devices.
Maintains necessary records; clinical notes and conference notes, which will be incorporated into the patient's clinical record in prescribed time frames.
Participates in Organization Home Care Team Members meetings and Organization In-service Education Program.
Performs other duties as assigned.
 
Qualifications
Graduate of an accredited physical therapy assistant program with either an Associate's degree in science or applied science that is approved by American Physical Therapy Association, Inc.
Possesses and maintains current Heart Association Approved CPR certification.
Current certification or license as required by California law.
Must be a licensed driver with an automobile that is insured in accordance with state/organization requirements and is in good working order.

 Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)
 
 
United Health Care Staffing Inc. is an Equal Opportunity Employer.


Submit resume to Robert at robert@uhcstaffing.com"
89,PTA - PHYSICAL THERAPIST ASSISTANT Travel,United Health Care Staffing,"Fresno, CA","Physical Therapist Assistant– Full Time/Travel
Level: Experienced
SNF Experience
Job Location: Fresno, CA
Education Level: Physical Therapy Assistant License
Job Category: Health Care
United Health Care Staffingis proud to be recognized as one of the nation’s leading staffing services companies. For more than 10 years, we’ve been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.
If you’re interested in joining a company that is excited about helping others — and is dedicated to your professional growth — look no further than United Health Care Staffing!
We are currently looking for a Physical Therapist Assistant - PTA to improve the lives of the people we serve through compassion and innovation in healthcare. 
The physical therapy assistant provides physical therapy services under the direction of the physical therapist and according to the physician's plan of care. 

ESSENTIAL JOB FUNCTIONS/RESPONSIBILITIES
Provides direct physical therapy according to directions of physical therapist and in accordance with the physician's plan of care.
Treats patient to relieve pain, develop or restore function, and maintain maximum performance.
Directs and aids patients in active and passive therapeutic exercises, muscle re-education, gait and functional training, transfer activities and prosthetic training.
Utilizes physical agents, including, but not be limited to heat, cold, water, light, electricity, ultrasound, and massage.
Observes and reports to the physical therapist and the Organization personnel the patient's reaction to treatment and any changes in patient's condition.
Instruct patients in care and use of wheelchairs, braces, crutches, canes, and prosthetic or orthodontic devices.
Maintains necessary records; clinical notes and conference notes, which will be incorporated into the patient's clinical record in prescribed time frames.
Participates in Organization Home Care Team Members meetings and Organization In-service Education Program.
Performs other duties as assigned.
 
Qualifications
Graduate of an accredited physical therapy assistant program with either an Associate's degree in science or applied science that is approved by American Physical Therapy Association, Inc.
Possesses and maintains current Heart Association Approved CPR certification.
Current certification or license as required by California law.
Must be a licensed driver with an automobile that is insured in accordance with state/organization requirements and is in good working order.

 Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)
 
 
United Health Care Staffing Inc. is an Equal Opportunity Employer.


Submit resume to Robert at robert@uhcstaffing.com"
90,PHYSICAL THERAPIST ASSISTANT: (PTA),United Health Care Staffing,"Fresno, CA","PHYSICAL THERAPIST ASSISTANT (PTA) :
Location : Fresno, CA



The position is for a PHYSICAL THERAPY ASSISTANT (PTA) to assist in a growing rehabilitation department for our clients nursing center. You will be working with therapy team and will have all the benefits as an employee. This position is local and you will have opportunities to be flexible to your schedule if you are looking for part-time and not full time. Call to talk to our Staffing Specialist.

Reporting to the Clinical Team Manager, the therapist plans and implements specific treatment programs for individual patients in the various setting according to the principles and practices of therapy in collaboration with a multidisciplinary treatment team.

Health Care Company Staffing, Inc (www.uhcstaffing.com) is a full service healthcare staffing company. We specialize in providing contract, temp-to-perm, travel, per diem, and direct hire personnel across wide spectrum of rehabilitation service providers servicing in the areas of Hospitals, Skilled Nursing, School therapy, Out-patient clinics, private settings, Home health and ADHC's.

Submit: resume to vijay@uhcstaffing.com on call 408-878-6766"
91,PTA - PHYSICAL THERAPIST ASSISTANT Travel,United Health Care Staffing,"Fresno, CA","Physical Therapist Assistant– Full Time/Travel
Level: Experienced
SNF Experience
Job Location: Fresno, CA
Education Level: Physical Therapy Assistant License
Job Category: Health Care
United Health Care Staffingis proud to be recognized as one of the nation’s leading staffing services companies. For more than 10 years, we’ve been working closely with rehabilitation, nursing, allied health and other healthcare clinicians helping them achieve their goals through innovative therapy and wellness programs. We assist in finding great jobs for healthcare workers and promoting their careers. Our staffing help will elevate your career as a therapist, helping you fulfill your own potential.
If you’re interested in joining a company that is excited about helping others — and is dedicated to your professional growth — look no further than United Health Care Staffing!
We are currently looking for a Physical Therapist Assistant - PTA to improve the lives of the people we serve through compassion and innovation in healthcare. 
The physical therapy assistant provides physical therapy services under the direction of the physical therapist and according to the physician's plan of care. 

ESSENTIAL JOB FUNCTIONS/RESPONSIBILITIES
Provides direct physical therapy according to directions of physical therapist and in accordance with the physician's plan of care.
Treats patient to relieve pain, develop or restore function, and maintain maximum performance.
Directs and aids patients in active and passive therapeutic exercises, muscle re-education, gait and functional training, transfer activities and prosthetic training.
Utilizes physical agents, including, but not be limited to heat, cold, water, light, electricity, ultrasound, and massage.
Observes and reports to the physical therapist and the Organization personnel the patient's reaction to treatment and any changes in patient's condition.
Instruct patients in care and use of wheelchairs, braces, crutches, canes, and prosthetic or orthodontic devices.
Maintains necessary records; clinical notes and conference notes, which will be incorporated into the patient's clinical record in prescribed time frames.
Participates in Organization Home Care Team Members meetings and Organization In-service Education Program.
Performs other duties as assigned.
 
Qualifications
Graduate of an accredited physical therapy assistant program with either an Associate's degree in science or applied science that is approved by American Physical Therapy Association, Inc.
Possesses and maintains current Heart Association Approved CPR certification.
Current certification or license as required by California law.
Must be a licensed driver with an automobile that is insured in accordance with state/organization requirements and is in good working order.

 Medical Requirements
Current Tuberculosis (TB) Test or Chest X-ray (Within the last 12months)
Titers for: Varicella (Chickenpox), MMR (Measles, Mumps, Rubella), and Hepatitis B. A titer is a blood test that checks your immune status to vaccinations (immunizations) you may have received in the past.
Proof of Vaccination for Adult Tdap (Tetanus, Diphtheria, Pertussis)
Proof of Physical exam (Within the last 12months)
 
 
United Health Care Staffing Inc. is an Equal Opportunity Employer.


Submit resume to Robert at robert@uhcstaffing.com"
