cofo_number,date,year,status,permit_number,permit_type,permit_subtype,address,zip,homes,stories,building_size,zone,census_tract,lat,lon
159196,2/8/18,2018,CofO Issued,16010-20000-02341,Bldg-New,1 or 2 Family Dwelling,15012 W ANAYA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23828,-118.45970
146614,2/9/18,2018,CofO Issued,13010-20000-03780,Bldg-New,1 or 2 Family Dwelling,10248 ANGEL LANE,91331,1,2,001 unit,(Q)RD3-1,1047.03,34.25681,-118.40442
146610,2/9/18,2018,CofO Issued,13010-20000-03776,Bldg-New,1 or 2 Family Dwelling,10256 ANGEL LANE,91331,1,2,001 unit,(Q)RD3-1,1047.03,34.25704,-118.40466
160406,2/10/18,2018,CofO Issued,15010-10000-02397,Bldg-New,1 or 2 Family Dwelling,5914 S FIREFLY PL,90094,1,3,001 unit,C2(PV),2756.02,33.97595,-118.41433
160405,2/10/18,2018,CofO Issued,15010-10000-02396,Bldg-New,1 or 2 Family Dwelling,5910 S FIREFLY PL,90094,1,3,001 unit,C2(PV),2756.02,33.97607,-118.41440
146621,2/12/18,2018,CofO Issued,13010-20000-03784,Bldg-New,1 or 2 Family Dwelling,10249 ANGEL LANE,91331,1,2,001 unit,(Q)RD3-1,1047.03,34.25679,-118.40458
166429,2/26/18,2018,CofO Issued,16010-20000-00496,Bldg-New,1 or 2 Family Dwelling,9125 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23601,-118.60743
166452,2/26/18,2018,CofO Issued,16010-20000-00494,Bldg-New,1 or 2 Family Dwelling,9129 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23623,-118.60746
166433,2/26/18,2018,CofO Issued,16010-20000-00498,Bldg-New,1 or 2 Family Dwelling,9121 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23585,-118.60731
166430,2/26/18,2018,CofO Issued,16010-20000-00495,Bldg-New,1 or 2 Family Dwelling,9127 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23613,-118.60745
166432,2/26/18,2018,CofO Issued,16010-20000-00497,Bldg-New,1 or 2 Family Dwelling,9123 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23592,-118.60737
148775,2/27/18,2018,CofO Issued,13010-20000-03830,Bldg-New,1 or 2 Family Dwelling,14919 W NAVARRE WAY,91342,1,2,001 unit,(T)(Q)RAS3-1,1066.48,34.29465,-118.45593
148857,2/27/18,2018,CofO Issued,13010-20000-03828,Bldg-New,1 or 2 Family Dwelling,14923 W NAVARRE WAY,91342,1,2,001 unit,(T)(Q)RAS3-1,1066.48,34.29453,-118.45606
148777,2/27/18,2018,CofO Issued,13010-20000-03829,Bldg-New,1 or 2 Family Dwelling,14921 W NAVARRE WAY,91342,1,2,001 unit,(T)(Q)RAS3-1,1066.48,34.29458,-118.45600
148779,2/27/18,2018,CofO Issued,13010-20000-03827,Bldg-New,1 or 2 Family Dwelling,14925 W NAVARRE WAY,91342,1,2,001 unit,(T)(Q)RAS3-1,1066.48,34.29448,-118.45610
148780,2/27/18,2018,CofO Issued,13010-20000-03826,Bldg-New,1 or 2 Family Dwelling,14927 W NAVARRE WAY,91342,1,2,001 unit,(T)(Q)RAS3-1,1066.48,34.29442,-118.45616
161280,2/28/18,2018,CofO Issued,17016-20000-08980,Bldg-Alter/Repair,1 or 2 Family Dwelling,1070 N EL PASO DR,90041,1,,001 unit,R1-1,1862.01,34.11699,-118.21549
146401,3/9/18,2018,CofO Issued,15010-20000-03984,Bldg-New,1 or 2 Family Dwelling,20245 W JUBILEE WAY,91326,1,2,001 unit,,1082.02,34.28348,-118.57500
163312,3/16/18,2018,CofO Issued,16010-20000-06119,Bldg-New,1 or 2 Family Dwelling,11903 N ANCONA WAY,91326,1,2,001 unit,[T]RE-1,1082.02,34.28857,-118.58564
163313,3/16/18,2018,CofO Issued,16010-20000-06120,Bldg-New,1 or 2 Family Dwelling,11907 N ANCONA WAY,91326,1,2,001 unit,[T]RE-1,1082.02,34.28871,-118.58567
148565,3/21/18,2018,CofO Issued,15010-20000-02986,Bldg-New,1 or 2 Family Dwelling,17150 W ROSCOE BLVD,91406,1,2,001 unit,RA-1,1311,34.22098,-118.50702
167250,3/29/18,2018,CofO Issued,16010-20000-02339,Bldg-New,1 or 2 Family Dwelling,15004 W ANAYA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23827,-118.45926
167239,3/29/18,2018,CofO Issued,16010-20000-02327,Bldg-New,1 or 2 Family Dwelling,15006 W ANAYA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23827,-118.45937
153647,3/30/18,2018,CofO Issued,15010-20000-03923,Bldg-New,1 or 2 Family Dwelling,14837 MAPLE TERR,91402,1,3,001 unit,RD1.5-1,1201.08,34.23485,-118.45659
153646,3/30/18,2018,CofO Issued,15010-20000-03904,Bldg-New,1 or 2 Family Dwelling,14836 MAPLE TERR,91402,1,3,001 unit,RD1.5-1,1201.08,34.23465,-118.45658
153601,3/30/18,2018,CofO Issued,15010-20000-03931,Bldg-New,1 or 2 Family Dwelling,14835 MAPLE TERR,91402,1,3,001 unit,RD1.5-1,1201.08,34.23486,-118.45653
153598,3/30/18,2018,CofO Issued,15010-20000-03917,Bldg-New,1 or 2 Family Dwelling,14834 MAPLE TERR,91402,1,3,001 unit,RD1.5-1,1201.08,34.23465,-118.45652
153604,3/30/18,2018,CofO Issued,15010-20000-03924,Bldg-New,1 or 2 Family Dwelling,14839 MAPLE TERR,91402,1,3,001 unit,RD1.5-1,1201.08,34.23486,-118.45666
131925,3/31/18,2018,CofO Issued,14010-70000-02550,Bldg-New,1 or 2 Family Dwelling,1331 N MANZANITA ST,90029,1,2,001 unit,RD1.5-1VL,1954,34.09558,-118.27940
146625,4/3/18,2018,CofO Issued,13010-20000-03786,Bldg-New,1 or 2 Family Dwelling,10253 ANGEL LANE,91331,1,2,001 unit,(Q)RD3-1,1047.03,34.25691,-118.40470
153577,4/3/18,2018,CofO Issued,15010-20000-03901,Bldg-New,1 or 2 Family Dwelling,14844 MAPLE TERR,91402,1,3,001 unit,(T)(Q)RD1.5-1,1201.08,34.23473,-118.45682
153605,4/3/18,2018,CofO Issued,15010-20000-03925,Bldg-New,1 or 2 Family Dwelling,14841 MAPLE TERR,91402,1,3,001 unit,RD1.5-1,1201.08,34.23485,-118.45672
146612,4/3/18,2018,CofO Issued,13010-20000-03778,Bldg-New,1 or 2 Family Dwelling,10252 ANGEL LANE,91331,1,2,001 unit,(Q)RD3-1,1047.03,34.25693,-118.40454
146624,4/3/18,2018,CofO Issued,13010-20000-03791,Bldg-New,1 or 2 Family Dwelling,10263 ANGEL LANE,91331,1,2,001 unit,(Q)RD3-1,1047.03,34.25722,-118.40502
153593,4/3/18,2018,CofO Issued,15010-20000-03902,Bldg-New,1 or 2 Family Dwelling,14842 MAPLE TERR,91402,1,3,001 unit,RD1.5-1,1201.08,34.23471,-118.45675
153595,4/3/18,2018,CofO Issued,15010-20000-03903,Bldg-New,1 or 2 Family Dwelling,14840 MAPLE TERR,91402,1,3,001 unit,RD1.5-1,1201.08,34.23472,-118.45669
153650,4/3/18,2018,CofO Issued,15010-20000-03932,Bldg-New,1 or 2 Family Dwelling,14843 MAPLE TERR,91402,1,3,001 unit,RD1.5-1,1201.08,34.23484,-118.45679
153597,4/3/18,2018,CofO Issued,15010-20000-03905,Bldg-New,1 or 2 Family Dwelling,14836 MAPLE TERR,91402,1,3,001 unit,RD1.5-1,1201.08,34.23465,-118.45658
160218,4/8/18,2018,CofO Issued,17014-20000-01183,Bldg-Addition,1 or 2 Family Dwelling,4101 W 29TH ST,90018,1,1,001 unit,R3-1,2193,34.02957,-118.33400
167225,4/24/18,2018,CofO Issued,16010-20000-02358,Bldg-New,1 or 2 Family Dwelling,15019 EMMA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23791,-118.48231
167226,4/24/18,2018,CofO Issued,16010-20000-02357,Bldg-New,1 or 2 Family Dwelling,15017 EMMA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23791,-118.48231
167230,4/24/18,2018,CofO Issued,16010-20000-02356,Bldg-New,1 or 2 Family Dwelling,15009 EMMA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23791,-118.48231
167234,4/24/18,2018,CofO Issued,16010-20000-02354,Bldg-New,1 or 2 Family Dwelling,15001 EMMA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23791,-118.48231
167229,4/24/18,2018,CofO Issued,16010-20000-02352,Bldg-New,1 or 2 Family Dwelling,15011 EMMA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23791,-118.48231
167235,4/24/18,2018,CofO Issued,16010-20000-02350,Bldg-New,1 or 2 Family Dwelling,15003 EMMA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23791,-118.48231
167231,4/24/18,2018,CofO Issued,16010-20000-02351,Bldg-New,1 or 2 Family Dwelling,15007 EMMA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23791,-118.48231
167236,4/24/18,2018,CofO Issued,16010-20000-02355,Bldg-New,1 or 2 Family Dwelling,15005 EMMA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23791,-118.48231
155337,5/7/18,2018,CofO Issued,16010-20000-02338,Bldg-New,1 or 2 Family Dwelling,15000 W ANAYA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23827,-118.45904
160252,5/14/18,2018,CofO Issued,17016-20000-06737,Bldg-Alter/Repair,1 or 2 Family Dwelling,8117 N LAURELGROVE AVE,91606,1,,001 unit,RS-1,1210.1,34.21830,-118.40107
149140,5/25/18,2018,CofO Issued,16010-20000-01049,Bldg-New,1 or 2 Family Dwelling,10860 N SWEETWATER CT,91311,1,1,001 unit,(Q)RA-1-H,1131.02,34.26825,-118.56469
166445,5/31/18,2018,CofO Issued,16010-20000-00506,Bldg-New,1 or 2 Family Dwelling,9105 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23564,-118.60650
166446,5/31/18,2018,CofO Issued,16010-20000-00505,Bldg-New,1 or 2 Family Dwelling,9107 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23564,-118.60661
166431,5/31/18,2018,CofO Issued,16010-20000-00502,Bldg-New,1 or 2 Family Dwelling,9113 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23566,-118.60696
166447,5/31/18,2018,CofO Issued,16010-20000-00501,Bldg-New,1 or 2 Family Dwelling,9115 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23569,-118.60709
171310,5/31/18,2018,CofO Issued,16010-20000-02443,Bldg-New,1 or 2 Family Dwelling,16062 COOK LN,91343,1,2,001 unit,(T)(Q)RD6-1,1174.04,34.22364,-118.48282
166426,5/31/18,2018,CofO Issued,16010-20000-00499,Bldg-New,1 or 2 Family Dwelling,9119 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23579,-118.60725
166428,5/31/18,2018,CofO Issued,16010-20000-00500,Bldg-New,1 or 2 Family Dwelling,9117 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23573,-118.60717
171313,5/31/18,2018,CofO Issued,16010-20000-02465,Bldg-New,1 or 2 Family Dwelling,16066 COOK LN,91343,1,2,001 unit,(T)(Q)RD6-1,1174.04,34.22364,-118.48298
166451,5/31/18,2018,CofO Issued,16010-20000-00503,Bldg-New,1 or 2 Family Dwelling,9111 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23565,-118.60685
166439,6/1/18,2018,CofO Issued,16010-20000-00520,Bldg-New,1 or 2 Family Dwelling,9120 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23601,-118.60720
166436,6/1/18,2018,CofO Issued,16010-20000-00522,Bldg-New,1 or 2 Family Dwelling,9112 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23586,-118.60703
166440,6/1/18,2018,CofO Issued,16010-20000-00524,Bldg-New,1 or 2 Family Dwelling,9108 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23582,-118.60670
166434,6/1/18,2018,CofO Issued,16010-20000-00521,Bldg-New,1 or 2 Family Dwelling,9116 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23592,-118.60713
166437,6/1/18,2018,CofO Issued,16010-20000-00523,Bldg-New,1 or 2 Family Dwelling,9110 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23582,-118.60684
166441,6/1/18,2018,CofO Issued,16010-20000-00525,Bldg-New,1 or 2 Family Dwelling,9106 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23581,-118.60656
155334,6/1/18,2018,CofO Issued,16010-20000-02326,Bldg-New,1 or 2 Family Dwelling,15002 W ANAYA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23827,-118.45915
166587,6/4/18,2018,CofO Corrected,16010-10000-03750,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166586,6/4/18,2018,CofO Corrected,16010-10000-03749,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166583,6/4/18,2018,CofO Corrected,16010-10000-03745,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166702,6/4/18,2018,CofO Corrected,16010-10000-03757,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166698,6/4/18,2018,CofO Corrected,16010-10000-03764,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166703,6/4/18,2018,CofO Corrected,16010-10000-03763,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
167227,6/6/18,2018,CofO Issued,16010-20000-02353,Bldg-New,1 or 2 Family Dwelling,15015 EMMA DR,91343,1,2,001 unit,(T)(Q)RD3-1,1171.01,34.23791,-118.48231
153616,6/11/18,2018,CofO Issued,15010-20000-03933,Bldg-New,1 or 2 Family Dwelling,14842 W LILAC RD,91402,1,3,001 unit,RD1.5-1,1201.08,34.23508,-118.45675
153617,6/11/18,2018,CofO Issued,15010-20000-03926,Bldg-New,1 or 2 Family Dwelling,14840 W LILAC RD,91402,1,3,001 unit,RD1.5-1,1201.08,34.23508,-118.45672
153619,6/11/18,2018,CofO Issued,15010-20000-03928,Bldg-New,1 or 2 Family Dwelling,14836 W LILAC RD,91402,1,3,001 unit,RD1.5-1,1201.08,34.23506,-118.45659
166449,6/11/18,2018,CofO Issued,16010-20000-00504,Bldg-New,1 or 2 Family Dwelling,9109 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23564,-118.60673
153620,6/11/18,2018,CofO Issued,15010-20000-03934,Bldg-New,1 or 2 Family Dwelling,14834 W LILAC RD,91402,1,3,001 unit,RD1.5-1,1201.08,34.23508,-118.45652
146831,6/12/18,2018,CofO Issued,15010-20000-03868,Bldg-New,1 or 2 Family Dwelling,14849 W LILAC RD,91402,1,3,001 unit,RD1.5-1,1201.08,34.23508,-118.45675
128140,6/15/18,2018,CofO Issued,14010-20000-01548,Bldg-New,1 or 2 Family Dwelling,11945 N MIRABEL WAY,91326,1,2,001 unit,[T]RE-1,1082.02,34.29006,-118.58235
164155,6/20/18,2018,CofO Issued,14010-10000-03261,Bldg-New,1 or 2 Family Dwelling,12826 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28892,-118.41169
164147,6/20/18,2018,CofO Issued,14010-10000-03253,Bldg-New,1 or 2 Family Dwelling,12841 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28868,-118.41248
164153,6/20/18,2018,CofO Issued,14010-10000-03260,Bldg-New,1 or 2 Family Dwelling,12824 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28896,-118.41163
164144,6/20/18,2018,CofO Issued,14010-10000-03252,Bldg-New,1 or 2 Family Dwelling,12843 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28864,-118.41254
164170,6/20/18,2018,CofO Issued,14010-10000-03254,Bldg-New,1 or 2 Family Dwelling,12837 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28886,-118.41232
164150,6/20/18,2018,CofO Issued,14010-10000-03256,Bldg-New,1 or 2 Family Dwelling,12833 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28896,-118.41217
164152,6/20/18,2018,CofO Issued,14010-10000-03259,Bldg-New,1 or 2 Family Dwelling,12827 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28911,-118.41196
164151,6/20/18,2018,CofO Issued,14010-10000-03257,Bldg-New,1 or 2 Family Dwelling,12831 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28901,-118.41210
164148,6/20/18,2018,CofO Issued,14010-10000-03255,Bldg-New,1 or 2 Family Dwelling,12835 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28891,-118.41225
164182,6/20/18,2018,CofO Issued,14010-10000-03258,Bldg-New,1 or 2 Family Dwelling,12829 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28906,-118.41203
164178,6/20/18,2018,CofO Issued,14010-10000-02976,Bldg-New,1 or 2 Family Dwelling,12849 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28851,-118.41275
164143,6/20/18,2018,CofO Issued,14010-10000-03251,Bldg-New,1 or 2 Family Dwelling,12845 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28859,-118.41262
164156,6/20/18,2018,CofO Issued,14010-10000-03262,Bldg-New,1 or 2 Family Dwelling,12828 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28885,-118.41177
166435,6/28/18,2018,CofO Issued,16010-20000-00507,Bldg-New,1 or 2 Family Dwelling,9100 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23565,-118.60629
166438,6/28/18,2018,CofO Issued,16010-20000-00508,Bldg-New,1 or 2 Family Dwelling,9102 N BALLARD DR,91311,1,3,001 unit,A1-1,1132.37,34.23572,-118.60629
166427,6/28/18,2018,CofO Issued,16010-20000-00468,Bldg-New,1 or 2 Family Dwelling,21938 W WALTERS DR,91311,1,3,001 unit,(T)(Q)RD3-1,1132.37,34.23558,-118.60597
169982,6/28/18,2018,CofO Corrected,15010-20000-00891,Bldg-New,1 or 2 Family Dwelling,19505 W CARDIN PL,91324,1,3,001 unit,[T][Q]C2-1,1133.01,34.23766,-118.55822
169980,6/28/18,2018,CofO Corrected,15010-20000-00856,Bldg-New,1 or 2 Family Dwelling,19503 W CARDIN PL,91324,1,3,001 unit,[T][Q]C2-1,1133.01,34.23766,-118.55813
140405,6/29/18,2018,CofO Issued,14010-10000-03826,Bldg-New,1 or 2 Family Dwelling,1515 N LAKE SHORE AVE,90026,1,2,001 unit,RD2-1VL,1974.2,34.08149,-118.25863
140400,6/29/18,2018,CofO Issued,14010-10000-03822,Bldg-New,1 or 2 Family Dwelling,1511 N LAKE SHORE AVE,90026,1,2,001 unit,RD2-1VL,1974.2,34.08167,-118.25847
140398,6/29/18,2018,CofO Issued,14010-10000-03821,Bldg-New,1 or 2 Family Dwelling,1511 N LAKE SHORE AVE,90026,1,2,001 unit,RD2-1VL,1974.2,34.08167,-118.25847
140402,6/29/18,2018,CofO Issued,14010-10000-03824,Bldg-New,1 or 2 Family Dwelling,1513 N LAKE SHORE AVE,90026,1,2,001 unit,RD2-1VL,1974.2,34.08146,-118.25864
171291,7/3/18,2018,CofO Issued,16010-20000-02466,Bldg-New,1 or 2 Family Dwelling,16074 COOK LN,91343,1,2,001 unit,(T)(Q)RD6-1,1174.04,34.22365,-118.48330
171314,7/3/18,2018,CofO Issued,16010-20000-02452,Bldg-New,1 or 2 Family Dwelling,16063 COOK LN,91343,1,2,001 unit,(T)(Q)RD6-1,1174.04,34.22387,-118.48282
171312,7/3/18,2018,CofO Issued,16010-20000-02411,Bldg-New,1 or 2 Family Dwelling,16071 COOK LN,91343,1,2,001 unit,(T)(Q)RD6-1,1174.04,34.22388,-118.48315
171293,7/3/18,2018,CofO Issued,16010-20000-02445,Bldg-New,1 or 2 Family Dwelling,16080 COOK LN,91343,1,2,001 unit,(T)(Q)RD6-1,1174.04,34.22365,-118.48344
171309,7/3/18,2018,CofO Issued,16010-20000-02423,Bldg-New,1 or 2 Family Dwelling,16075 COOK LN,91343,1,2,001 unit,(T)(Q)RD6-1,1174.04,34.22388,-118.48332
171318,7/3/18,2018,CofO Issued,16010-20000-02425,Bldg-New,1 or 2 Family Dwelling,16067 COOK LN,91343,1,2,001 unit,(T)(Q)RD6-1,1174.04,34.22387,-118.48299
171289,7/3/18,2018,CofO Issued,16010-20000-02444,Bldg-New,1 or 2 Family Dwelling,16070 COOK LN,91343,1,2,001 unit,(T)(Q)RD6-1,1174.04,34.22364,-118.48314
153644,7/7/18,2018,CofO Issued,16010-10000-00447,Bldg-New,1 or 2 Family Dwelling,1552 W CHIA WAY,90041,1,3,001 unit,[Q]C2-1VL-CDO,1862.01,34.12282,-118.22191
164497,7/9/18,2018,CofO Issued,16010-10000-05842,Bldg-New,1 or 2 Family Dwelling,10926 N CARTWRIGHT DR,91311,1,2,001 unit,(Q)RA-1-H,1131.02,34.26899,-118.56619
153641,7/13/18,2018,CofO Issued,16010-10000-00443,Bldg-New,1 or 2 Family Dwelling,1558 W CHIA WAY,90041,1,3,001 unit,[Q]C2-1VL-CDO,1862.01,34.12297,-118.22202
153643,7/13/18,2018,CofO Issued,16010-10000-00446,Bldg-New,1 or 2 Family Dwelling,1554 W CHIA WAY,90041,1,3,001 unit,[Q]C2-1VL-CDO,1862.01,34.12286,-118.22197
153642,7/13/18,2018,CofO Issued,16010-10000-00445,Bldg-New,1 or 2 Family Dwelling,1556 W CHIA WAY,90041,1,3,001 unit,[Q]C2-1VL-CDO,1862.01,34.12291,-118.22200
153645,7/16/18,2018,CofO Issued,16010-10000-00448,Bldg-New,1 or 2 Family Dwelling,1550 W CHIA WAY,90041,1,3,001 unit,[Q]C2-1VL-CDO,1862.01,34.12276,-118.22188
146832,7/20/18,2018,CofO Issued,15010-20000-03910,Bldg-New,1 or 2 Family Dwelling,14847 W LILAC RD,91402,1,3,001 unit,RD1.5-1,1201.08,34.23508,-118.45675
164175,7/24/18,2018,CofO Corrected,14010-10000-03272,Bldg-New,1 or 2 Family Dwelling,12848 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28829,-118.41254
153618,7/25/18,2018,CofO Issued,15010-20000-03927,Bldg-New,1 or 2 Family Dwelling,14838 W LILAC RD,91402,1,3,001 unit,RD1.5-1,1201.08,34.23508,-118.45666
164176,7/26/18,2018,CofO Issued,14010-10000-03270,Bldg-New,1 or 2 Family Dwelling,12844 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28840,-118.41239
164174,8/2/18,2018,CofO Issued,14010-10000-03269,Bldg-New,1 or 2 Family Dwelling,12842 W HEMINGWAY DR,91331,1,2,001 unit,[T][Q]M1-1,1042.01,34.28845,-118.41231
166694,8/8/18,2018,CofO Issued,16010-10000-03752,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166585,8/8/18,2018,CofO Issued,16010-10000-03748,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166693,8/8/18,2018,CofO Issued,16010-10000-03746,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166589,8/8/18,2018,CofO Issued,16010-10000-03751,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166707,8/15/18,2018,CofO Issued,16010-10000-03775,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166712,8/15/18,2018,CofO Issued,16010-10000-03773,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166708,8/15/18,2018,CofO Issued,16010-10000-03776,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166709,8/15/18,2018,CofO Issued,16010-10000-03777,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166699,8/15/18,2018,CofO Issued,16010-10000-03753,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166713,8/15/18,2018,CofO Issued,16010-10000-03774,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
167186,8/16/18,2018,CofO Issued,16010-10000-03768,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
167184,8/16/18,2018,CofO Issued,16010-10000-03767,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166692,8/16/18,2018,CofO Issued,16010-10000-03758,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
167189,8/16/18,2018,CofO Issued,16010-10000-03771,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
166701,8/16/18,2018,CofO Issued,16010-10000-03755,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
167187,8/16/18,2018,CofO Issued,16010-10000-03769,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
167188,8/16/18,2018,CofO Issued,16010-10000-03770,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
167164,8/16/18,2018,CofO Issued,16010-10000-03765,Bldg-New,1 or 2 Family Dwelling,2700 E CHAUCER ST,90065,1,3,001 unit,[Q]CM-1-CDO-RIO,1871.02,34.11227,-118.22550
